회원번호,조합원상태,성별,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,연령대_30_50대,방문횟수,연령
765462656,1,0,0,0,0,40대,175648.0,수지구,상현동,0,1,5,49.0
765538752,1,0,0,0,0,40대,141473.0,수지구,풍덕천동,0,1,8,43.0
765542464,1,0,0,1,1,50대,4135364.0,수지구,상현동,0,1,124,50.0
76554432,1,0,0,0,0,50대,130469.0,수지구,상현동,0,1,12,52.0
765598144,1,0,0,0,0,50대,4020.0,처인구,삼가동,0,1,1,50.0
765644544,1,0,0,0,0,40대,77437.0,수지구,동천동,0,1,3,46.0
765661248,1,0,0,0,0,40대,192877.0,수지구,상현동,0,1,1,46.0
765709504,1,0,0,0,0,40대,20771.0,수지구,상현동,0,1,2,42.0
765720640,1,0,0,0,0,40대,7275.0,수지구,신봉동,0,1,1,42.0
765728064,1,0,0,0,0,40대,16751.0,수지구,동천동,0,1,2,48.0
765752192,1,0,0,0,0,40대,55901.0,수지구,신봉동,0,1,1,43.0
765759616,1,0,0,0,0,40대,106824.0,수지구,풍덕천동,0,1,4,41.0
765791168,1,0,0,0,0,40대,29099.0,분당구,금곡동,0,1,1,46.0
765846848,1,0,0,0,0,30대,24888.0,하남,기타,0,1,1,37.0
765863552,1,0,0,0,0,40대,139754.0,분당구,서현동,0,1,9,40.0
765930368,1,0,0,0,0,40대,376656.0,수지구,동천동,0,1,24,41.0
765973056,1,1,0,0,0,60대이상,341301.0,분당구,정자동,1,0,22,67.0
765980480,1,0,1,0,0,40대,782704.0,수지구,상현동,0,1,19,47.0
766051008,1,0,1,0,0,40대,685552.0,수지구,신봉동,0,1,28,49.0
766076992,1,0,0,0,0,40대,116780.0,수지구,성복동,0,1,3,48.0
766088128,1,0,0,0,0,50대,400973.0,수원 영통구,기타,0,1,19,50.0
766091840,1,0,0,0,0,50대,43840.0,수지구,풍덕천동,0,1,4,51.0
766115968,1,0,0,0,0,50대,208132.0,수지구,신봉동,0,1,15,53.0
766143808,1,0,0,0,0,60대이상,14358.0,분당구,서현동,1,0,1,67.0
766149376,1,0,0,0,0,40대,7658.0,처인구,기타,0,1,1,41.0
766169792,1,0,0,0,0,40대,6318.0,수지구,풍덕천동,0,1,1,43.0
766205056,1,0,0,0,0,40대,21346.0,분당구,수내동,0,1,1,47.0
766236608,1,0,0,0,0,60대이상,337797.0,분당구,야탑동,1,0,26,61.0
766266304,1,0,0,0,0,40대,29292.0,수지구,상현동,0,1,6,41.0
766271872,1,0,0,0,0,40대,314060.0,수지구,풍덕천동,0,1,10,45.0
766297856,1,0,0,0,0,40대,26802.0,수지구,풍덕천동,0,1,1,41.0
766305280,1,0,0,0,0,30대,19239.0,분당구,정자동,0,1,1,39.0
766437056,1,0,0,0,0,60대이상,82989.0,기흥구,청덕동,1,0,3,70.0
766448192,1,0,0,0,0,40대,89135.0,수지구,풍덕천동,0,1,8,44.0
766461184,1,0,0,0,0,40대,28716.0,수지구,풍덕천동,0,1,2,42.0
766503872,1,1,0,0,0,60대이상,396093.0,수지구,성복동,1,0,24,76.0
766505728,1,0,0,0,0,40대,640635.0,수지구,풍덕천동,0,1,33,47.0
766537280,1,0,0,0,0,50대,2248954.0,수지구,풍덕천동,0,1,47,55.0
766553984,1,0,0,0,0,40대,27415.0,수지구,신봉동,0,1,2,45.0
766622656,1,1,1,0,0,40대,904277.0,수지구,신봉동,0,1,33,44.0
766644928,1,0,0,0,0,50대,38097.0,수지구,풍덕천동,0,1,3,52.0
766652352,1,0,0,0,0,40대,34842.0,수지구,죽전동,0,1,1,40.0
766661632,1,0,0,0,0,40대,206182.0,수지구,성복동,0,1,5,47.0
766672768,1,0,0,0,0,50대,16847.0,수지구,풍덕천동,0,1,1,55.0
766685760,1,0,0,1,0,40대,575184.0,수지구,풍덕천동,0,1,47,45.0
766730304,1,0,0,0,0,30대,52837.0,수지구,신봉동,0,1,4,39.0
766735872,1,0,0,1,1,40대,2454559.0,수지구,신봉동,0,1,117,46.0
766806400,0,0,0,0,0,50대,15889.0,기흥구,청덕동,0,1,2,52.0
766823104,1,0,0,0,0,40대,4977.0,분당구,삼평동,0,1,1,42.0
766830528,1,0,0,0,0,60대이상,218531.0,수지구,상현동,1,0,16,82.0
766854656,1,1,0,0,0,30대,4212.0,분당구,정자동,0,1,1,38.0
766897344,1,0,0,0,0,40대,88829.0,수지구,신봉동,0,1,5,47.0
766941888,1,0,0,0,0,50대,143389.0,분당구,서현동,0,1,4,50.0
766973440,1,0,0,0,0,40대,3637.0,수지구,신봉동,0,1,1,47.0
767032832,1,0,0,0,0,40대,18761.0,광주,오포읍,0,1,1,49.0
767036544,1,0,0,0,0,40대,2297.0,분당구,정자동,0,1,1,49.0
767114496,1,0,0,0,0,30대,31205.0,수지구,상현동,0,1,2,36.0
767121920,1,0,0,0,0,40대,9380.0,수지구,신봉동,0,1,1,44.0
767142336,1,0,0,0,0,60대이상,204652.0,기흥구,보정동,1,0,6,65.0
767146048,1,1,0,0,0,30대,17995.0,분당구,수내동,0,1,1,39.0
767173888,1,0,0,0,0,40대,24791.0,분당구,삼평동,0,1,3,45.0
767203584,1,0,0,0,0,50대,89116.0,기흥구,영덕동,0,1,2,58.0
767264832,1,0,0,0,0,40대,274717.0,수지구,상현동,0,1,13,47.0
767366912,1,0,0,0,0,40대,94763.0,기흥구,영덕동,0,1,1,43.0
767404032,1,0,0,0,0,40대,58582.0,수지구,동천동,0,1,2,49.0
767437440,1,0,0,1,0,40대,3829.0,분당구,판교동,0,1,1,46.0
767463424,1,1,0,0,0,40대,385371.0,수지구,죽전동,0,1,6,46.0
767526528,1,0,0,1,0,40대,57816.0,분당구,판교동,0,1,4,44.0
767545088,1,0,0,0,0,40대,42500.0,기흥구,중동,0,1,2,42.0
767572928,1,0,0,0,0,60대이상,70259.0,수지구,성복동,1,0,6,72.0
767595200,1,0,0,0,0,40대,117066.0,수지구,풍덕천동,0,1,10,43.0
767636032,1,0,0,0,0,30대,37905.0,기흥구,영덕동,0,1,1,38.0
767645312,1,0,0,0,0,40대,26897.0,분당구,구미동,0,1,1,44.0
767647168,1,0,0,0,0,40대,26130.0,기흥구,상하동,0,1,2,40.0
767764096,1,0,0,0,0,40대,41734.0,기흥구,언남동,0,1,3,47.0
767782656,1,0,0,0,0,40대,390640.0,수지구,상현동,0,1,11,44.0
767829056,1,0,1,0,0,40대,680190.0,수지구,동천동,0,1,27,42.0
767929280,1,0,0,0,0,60대이상,2190663.0,수지구,신봉동,1,0,51,70.0
767951552,1,0,0,0,0,40대,38193.0,수지구,신봉동,0,1,4,44.0
767966400,1,0,0,0,0,40대,287066.0,수지구,상현동,0,1,8,42.0
767971968,1,0,0,0,0,40대,25079.0,수원 장안구,기타,0,1,1,40.0
767988672,1,0,0,0,0,40대,14454.0,수지구,성복동,0,1,1,46.0
768001664,1,0,0,0,0,40대,37619.0,수지구,성복동,0,1,3,49.0
768033216,1,0,0,0,0,30대,90839.0,수지구,풍덕천동,0,1,7,38.0
768035072,1,0,0,0,0,40대,243708.0,수지구,성복동,0,1,13,43.0
768042496,1,0,1,0,0,60대이상,587724.0,수원 영통구,기타,1,0,19,73.0
768107456,1,0,0,0,0,50대,17421.0,분당구,판교동,0,1,1,51.0
768118592,1,1,0,0,0,50대,13018.0,수지구,풍덕천동,0,1,1,53.0
768207680,1,0,0,0,0,40대,157556.0,분당구,정자동,0,1,6,42.0
768272640,1,0,0,0,0,40대,8806.0,분당구,서현동,0,1,1,41.0
768293056,1,0,1,0,0,40대,507992.0,수지구,동천동,0,1,16,44.0
768307904,1,0,0,0,0,40대,160811.0,수지구,풍덕천동,0,1,9,42.0
768319040,1,0,0,1,0,40대,1405111.0,수지구,풍덕천동,0,1,62,48.0
768322752,1,0,0,0,0,60대이상,93806.0,수지구,기타,1,0,4,64.0
768332032,1,0,0,0,0,40대,71312.0,수지구,신봉동,0,1,4,47.0
768333888,1,0,0,0,0,50대,121183.0,수지구,성복동,0,1,7,54.0
768356160,1,0,0,1,0,40대,26228.0,기흥구,중동,0,1,1,44.0
768371008,1,1,0,0,0,40대,257009.0,수지구,풍덕천동,0,1,6,42.0
768372864,1,0,0,0,0,40대,71121.0,수지구,풍덕천동,0,1,5,46.0
768406272,1,0,0,0,0,40대,22399.0,기타,기타,0,1,3,42.0
768437824,1,0,0,0,0,40대,12922.0,수지구,상현동,0,1,1,46.0
768445248,1,0,0,0,0,50대,98401.0,수지구,상현동,0,1,3,51.0
768458240,1,0,0,0,0,40대,24313.0,기흥구,구갈동,0,1,1,43.0
768469376,1,0,1,0,0,50대,1296835.0,분당구,서현동,0,1,23,51.0
768478656,1,0,0,1,0,40대,480481.0,수지구,풍덕천동,0,1,45,45.0
768497216,1,0,0,0,0,40대,126925.0,수지구,동천동,0,1,6,49.0
768502784,1,0,0,0,0,40대,51689.0,기흥구,상하동,0,1,1,40.0
768517632,1,0,0,0,0,40대,165982.0,수지구,신봉동,0,1,11,49.0
768525056,1,0,0,0,0,50대,268590.0,수지구,풍덕천동,0,1,25,56.0
768526912,1,0,0,1,1,40대,1099808.0,수지구,풍덕천동,0,1,81,45.0
768541760,1,0,0,0,0,40대,38288.0,수지구,풍덕천동,0,1,1,48.0
768588160,1,0,0,0,0,40대,36949.0,기흥구,보정동,0,1,1,41.0
768606720,1,0,0,0,0,40대,368524.0,수지구,풍덕천동,0,1,28,47.0
768616000,1,0,0,0,0,40대,53795.0,기흥구,보정동,0,1,4,46.0
768621568,1,0,0,0,0,50대,438878.0,수지구,동천동,0,1,28,51.0
768625280,1,0,0,0,0,50대,117161.0,기흥구,보라동,0,1,5,58.0
768656832,1,0,0,0,0,40대,54561.0,수원 영통구,기타,0,1,2,45.0
768664256,1,0,0,0,0,50대,149229.0,수지구,상현동,0,1,16,55.0
768667968,1,0,0,0,0,40대,25653.0,수지구,성복동,0,1,2,46.0
768706944,1,0,0,0,0,50대,19144.0,수지구,죽전동,0,1,1,52.0
768740352,1,0,0,0,0,40대,224369.0,수지구,신봉동,0,1,5,45.0
768751488,1,0,0,0,0,50대,325486.0,수지구,풍덕천동,0,1,19,51.0
768770048,1,0,0,0,0,40대,3637.0,수지구,풍덕천동,0,1,1,47.0
768792320,1,0,0,0,0,50대,201205.0,수지구,풍덕천동,0,1,12,52.0
768803456,1,0,0,0,0,40대,110079.0,수지구,상현동,0,1,3,45.0
768820160,1,1,0,0,0,40대,435263.0,수지구,신봉동,0,1,31,40.0
768835008,1,0,0,0,0,40대,8232.0,분당구,삼평동,0,1,1,48.0
768899968,1,0,0,0,0,40대,159567.0,기흥구,영덕동,0,1,11,46.0
768903680,1,0,0,0,0,50대,7275.0,기흥구,마북동,0,1,1,50.0
768933376,1,0,0,0,0,60대이상,281703.0,수지구,신봉동,1,0,22,64.0
768935232,1,0,0,0,0,40대,14741.0,기흥구,신갈동,0,1,1,43.0
768953792,1,0,0,0,0,40대,56475.0,수지구,죽전동,0,1,3,41.0
768974208,1,0,0,0,0,40대,517430.0,수지구,신봉동,0,1,34,47.0
768976064,1,0,0,0,0,40대,416768.0,수지구,풍덕천동,0,1,25,46.0
769041024,1,0,0,0,0,40대,72940.0,수지구,신봉동,0,1,4,49.0
769074432,1,0,0,0,0,40대,254135.0,기타,기타,0,1,12,44.0
769076288,1,0,0,0,0,50대,192877.0,수지구,신봉동,0,1,14,55.0
769091136,1,0,0,0,0,50대,198717.0,수지구,상현동,0,1,9,56.0
769206208,1,0,0,0,0,50대,236143.0,수지구,신봉동,0,1,3,50.0
769211776,1,0,0,1,0,30대,867154.0,수지구,풍덕천동,0,1,44,37.0
769232192,1,0,0,0,0,40대,15890.0,수지구,신봉동,0,1,1,47.0
769235904,1,0,0,0,0,30대,126063.0,수지구,신봉동,0,1,8,39.0
769263744,1,0,1,0,0,40대,1115144.0,수지구,신봉동,0,1,32,42.0
769276736,1,1,0,0,0,50대,7562.0,수지구,죽전동,0,1,1,51.0
769295296,1,0,0,0,0,30대,66047.0,수지구,죽전동,0,1,5,39.0
769300864,1,1,1,0,0,60대이상,967738.0,수지구,상현동,1,0,29,67.0
769319424,1,0,0,0,0,40대,60847.0,수지구,풍덕천동,0,1,2,43.0
769391808,1,0,0,1,0,40대,309656.0,수지구,성복동,0,1,10,42.0
769415936,1,0,0,0,0,40대,53795.0,수지구,상현동,0,1,3,41.0
769417792,1,0,0,0,0,40대,139941.0,수지구,풍덕천동,0,1,8,46.0
769419648,1,0,0,0,0,50대,49968.0,수지구,기타,0,1,3,50.0
769460480,1,0,0,0,0,40대,201587.0,수지구,풍덕천동,0,1,12,46.0
769495744,1,0,0,0,0,40대,216137.0,수지구,신봉동,0,1,11,44.0
769506880,1,0,0,0,0,50대,12061.0,수지구,죽전동,0,1,1,59.0
769510592,1,0,1,0,0,40대,303395.0,수지구,신봉동,0,1,28,43.0
769512448,0,0,0,0,0,40대,64133.0,수지구,신봉동,0,1,4,49.0
769519872,1,0,0,0,0,40대,8041.0,수지구,신봉동,0,1,1,48.0
769521728,1,1,0,0,0,40대,54561.0,수지구,풍덕천동,0,1,1,41.0
769532864,1,0,0,0,0,30대,185298.0,수지구,동천동,0,1,11,39.0
769544000,1,0,0,0,0,40대,37001.0,수지구,풍덕천동,0,1,3,49.0
769577408,1,0,1,0,0,40대,752460.0,수지구,상현동,0,1,24,48.0
769607104,1,0,0,0,0,60대이상,22781.0,수지구,신봉동,1,0,3,63.0
769638656,1,0,0,0,0,50대,58162.0,수지구,상현동,0,1,2,53.0
769675776,1,0,0,1,0,30대,47094.0,수지구,동천동,0,1,2,36.0
76968320,1,0,0,0,0,40대,31396.0,분당구,이매동,0,1,1,49.0
769712896,1,0,0,0,0,30대,399923.0,수지구,풍덕천동,0,1,15,36.0
769727744,1,0,0,0,0,50대,141858.0,수지구,죽전동,0,1,5,52.0
769729600,1,0,0,0,0,50대,149899.0,수지구,풍덕천동,0,1,9,54.0
769748160,1,0,0,0,0,40대,11582.0,수지구,상현동,0,1,3,49.0
769774144,1,0,0,0,0,30대,69302.0,분당구,이매동,0,1,1,37.0
769781568,1,0,0,0,0,40대,753743.0,수지구,동천동,0,1,32,46.0
769798272,1,1,0,0,0,40대,57623.0,기타,기타,0,1,7,42.0
769833536,1,0,1,0,0,60대이상,720111.0,수지구,성복동,1,0,30,71.0
769848384,1,0,0,0,0,40대,102997.0,수지구,신봉동,0,1,5,48.0
769850240,1,0,0,0,0,50대,70641.0,처인구,기타,0,1,3,51.0
769857664,1,0,0,0,0,50대,35608.0,수지구,신봉동,0,1,1,50.0
769865088,1,0,0,0,0,40대,200346.0,수지구,풍덕천동,0,1,28,45.0
769868800,1,0,0,0,0,50대,35416.0,수지구,상현동,0,1,2,59.0
769918912,1,0,0,1,0,50대,37331.0,수지구,풍덕천동,0,1,2,58.0
769948608,1,0,0,0,0,30대,1598129.0,분당구,수내동,0,1,39,36.0
769978304,1,0,0,0,0,40대,251076.0,기흥구,상하동,0,1,15,41.0
769983872,1,0,0,0,0,40대,22015.0,수지구,신봉동,0,1,1,49.0
770008000,1,0,0,0,0,40대,54370.0,기타,기타,0,1,1,45.0
770019136,1,0,0,0,0,60대이상,329183.0,수지구,신봉동,1,0,6,70.0
770087808,1,0,0,0,0,60대이상,244663.0,기흥구,영덕동,1,0,18,60.0
770097088,1,0,0,0,0,30대,82796.0,수지구,동천동,0,1,6,37.0
770134208,1,0,0,0,0,30대,28525.0,분당구,구미동,0,1,3,39.0
770262272,1,0,0,1,0,50대,1394264.0,분당구,구미동,0,1,66,56.0
770301248,1,0,0,0,0,40대,188857.0,수지구,신봉동,0,1,13,44.0
770303104,1,0,0,0,0,40대,35225.0,수지구,상현동,0,1,2,45.0
770410752,1,0,0,0,0,40대,26802.0,분당구,정자동,0,1,2,46.0
770427456,1,0,0,0,0,40대,397048.0,수지구,신봉동,0,1,26,48.0
770490560,1,0,0,0,0,60대이상,4020.0,기타,기타,1,0,1,61.0
770575936,1,0,0,0,0,50대,174498.0,화성,기타,0,1,7,59.0
77062976,1,0,0,0,0,40대,435972.0,수지구,풍덕천동,0,1,7,49.0
770700288,1,0,0,0,0,60대이상,19335.0,기타,기타,1,0,2,72.0
770876608,1,0,0,0,0,60대이상,162342.0,기타,기타,1,0,6,69.0
771051072,1,0,0,0,0,30대,40010.0,수지구,신봉동,0,1,5,39.0
771093760,1,0,0,0,0,40대,188380.0,수지구,풍덕천동,0,1,14,43.0
771401856,1,0,0,1,0,50대,23930.0,기타,기타,0,1,1,58.0
771448256,1,0,1,0,0,40대,829607.0,분당구,삼평동,0,1,27,44.0
771468672,1,0,0,0,0,40대,177277.0,수지구,동천동,0,1,5,42.0
771477952,1,0,0,0,0,40대,43265.0,수원 권선구,기타,0,1,2,40.0
771539200,1,0,0,0,0,40대,349669.0,수지구,풍덕천동,0,1,29,45.0
771869568,1,1,0,0,0,40대,968191.0,수지구,풍덕천동,0,1,38,42.0
771895552,1,0,0,0,0,40대,12635.0,수지구,죽전동,0,1,1,43.0
772006912,1,1,0,0,0,40대,20388.0,기타,기타,0,1,1,40.0
772307584,1,0,0,0,0,30대,656719.0,수지구,신봉동,0,1,42,37.0
772350272,1,0,0,0,0,40대,39246.0,수지구,상현동,0,1,1,44.0
772359552,1,0,0,1,0,30대,2189473.0,수지구,신봉동,0,1,81,39.0
772383680,1,0,0,0,0,50대,9764.0,수지구,풍덕천동,0,1,1,57.0
772465344,1,0,0,0,0,40대,239112.0,기흥구,신갈동,0,1,24,44.0
772851392,1,0,0,0,0,40대,113524.0,수지구,상현동,0,1,11,44.0
772921920,1,0,0,0,0,60대이상,382019.0,수지구,풍덕천동,1,0,12,81.0
772947904,1,0,0,0,0,40대,103761.0,기타,기타,0,1,1,43.0
773113088,1,0,0,0,0,40대,154398.0,수지구,풍덕천동,0,1,20,45.0
773270848,1,0,0,0,0,30대,4403.0,화성,기타,0,1,1,34.0
773649472,1,0,0,0,0,50대,274430.0,수지구,성복동,0,1,13,57.0
773939008,1,0,0,0,0,40대,40969.0,수지구,풍덕천동,0,1,5,49.0
774054080,1,0,0,0,0,40대,10051.0,기타,기타,0,1,1,42.0
774271232,1,0,0,0,0,50대,23739.0,수지구,풍덕천동,0,1,1,59.0
774326912,1,0,0,0,0,40대,4595.0,분당구,백현동,0,1,1,46.0
774393728,1,0,0,1,0,60대이상,173536.0,분당구,삼평동,1,0,14,64.0
774510656,1,1,0,0,0,50대,14550.0,수지구,신봉동,0,1,1,54.0
774544064,1,0,0,0,0,40대,51306.0,기타,기타,0,1,2,43.0
774625728,1,0,0,0,0,30대,41543.0,서울 송파구,기타,0,1,2,39.0
774644288,1,0,0,0,0,60대이상,345840.0,수지구,성복동,1,0,18,68.0
774673984,1,0,0,0,0,40대,4595.0,수지구,상현동,0,1,1,43.0
774699968,1,0,0,0,0,30대,110652.0,기흥구,구갈동,0,1,4,36.0
774789056,1,0,0,0,0,40대,12062.0,수지구,죽전동,0,1,2,44.0
775099008,1,0,0,0,0,30대,29291.0,하남,기타,0,1,1,37.0
775167680,1,0,0,0,0,60대이상,84904.0,수지구,신봉동,1,0,14,62.0
775227072,0,0,0,0,0,40대,7658.0,수지구,풍덕천동,0,1,1,42.0
775321728,1,0,0,0,0,40대,443283.0,수지구,풍덕천동,0,1,32,45.0
775336576,1,0,0,0,0,60대이상,44606.0,기흥구,보정동,1,0,3,72.0
775524032,1,0,0,0,0,40대,278546.0,분당구,백현동,0,1,12,41.0
775542592,1,0,0,0,0,30대,85287.0,수지구,동천동,0,1,4,37.0
775564864,1,0,0,0,0,50대,20292.0,수지구,풍덕천동,0,1,3,55.0
775581568,1,0,0,0,0,40대,2872.0,수지구,풍덕천동,0,1,1,40.0
775850688,1,0,0,0,0,60대이상,7466.0,서울 강남구,기타,1,0,1,68.0
775887808,1,0,0,0,0,50대,2297.0,수지구,풍덕천동,0,1,1,58.0
775962048,1,0,1,0,0,50대,415429.0,수지구,상현동,0,1,17,52.0
775978752,1,0,0,1,0,40대,2011477.0,수지구,동천동,0,1,76,42.0
776698880,1,0,1,0,0,40대,548099.0,수지구,성복동,0,1,23,49.0
776737856,1,1,0,0,0,60대이상,8615.0,수원 장안구,기타,1,0,1,64.0
777012544,1,0,1,0,0,60대이상,853924.0,수지구,상현동,1,0,27,72.0
777045952,1,0,0,0,0,40대,147985.0,수지구,풍덕천동,0,1,8,46.0
777051520,1,0,0,0,0,60대이상,131712.0,기타,기타,1,0,4,77.0
777086784,1,0,0,0,0,60대이상,86150.0,수지구,풍덕천동,1,0,8,63.0
777120192,1,0,0,0,0,40대,121968.0,수지구,신봉동,0,1,10,40.0
777127616,1,0,0,0,0,40대,21824.0,서울 강남구,기타,0,1,1,40.0
777201856,1,0,0,1,0,40대,126351.0,기타,기타,0,1,1,45.0
777463552,1,0,0,0,0,40대,284007.0,수지구,풍덕천동,0,1,17,48.0
777470976,1,0,0,0,0,40대,123028.0,분당구,판교동,0,1,3,45.0
77760832,1,0,0,0,0,60대이상,2040852.0,수지구,풍덕천동,1,0,56,69.0
777664000,0,0,0,1,0,40대,960991.0,수지구,풍덕천동,0,1,76,43.0
777808768,1,0,0,0,0,50대,310136.0,수지구,기타,0,1,11,59.0
777814336,1,0,0,0,0,60대이상,422989.0,수지구,성복동,1,0,17,73.0
778115008,1,0,0,0,0,30대,193186.0,수지구,풍덕천동,0,1,8,39.0
778116864,1,0,0,0,0,40대,4786.0,수지구,풍덕천동,0,1,1,40.0
778517760,1,0,0,0,0,30대,104144.0,수지구,동천동,0,1,5,32.0
778608704,1,0,0,0,0,40대,85096.0,수지구,상현동,0,1,8,48.0
778656960,1,0,0,0,0,40대,31205.0,수지구,동천동,0,1,1,43.0
778790592,1,0,0,0,0,50대,118884.0,기타,기타,0,1,3,57.0
77881472,1,0,1,0,0,50대,1233018.0,기흥구,보정동,0,1,36,52.0
778892672,1,0,0,0,0,40대,56954.0,수지구,풍덕천동,0,1,3,47.0
778907520,1,0,0,0,0,50대,37906.0,수지구,풍덕천동,0,1,1,50.0
778922368,1,0,0,0,0,40대,14550.0,기타,기타,0,1,1,44.0
778965056,1,0,0,0,0,40대,376425.0,수지구,풍덕천동,0,1,21,43.0
779005888,1,0,0,0,0,40대,33885.0,기타,기타,0,1,2,43.0
77901888,1,0,0,0,0,50대,340330.0,수지구,풍덕천동,0,1,10,50.0
779141376,1,0,0,0,0,50대,131580.0,기흥구,언남동,0,1,3,57.0
779312128,1,0,0,0,0,60대이상,12444.0,수원 권선구,금곡동,1,0,1,64.0
779455040,1,0,0,0,0,30대,21824.0,수지구,풍덕천동,0,1,2,36.0
779505152,1,0,0,0,0,60대이상,178998.0,수지구,풍덕천동,1,0,12,62.0
779752000,1,0,0,0,0,40대,65090.0,수지구,풍덕천동,0,1,6,48.0
779777984,1,0,0,0,0,40대,6815.0,수지구,상현동,0,1,1,48.0
779985856,1,0,0,0,0,30대,73993.0,기타,기타,0,1,5,38.0
780219712,1,0,0,1,0,50대,1059238.0,분당구,이매동,0,1,51,54.0
780306944,1,1,1,0,0,60대이상,317698.0,기타,기타,1,0,21,66.0
780381184,1,0,0,0,0,40대,27376.0,수지구,풍덕천동,0,1,2,49.0
780436864,1,0,0,1,0,50대,279405.0,서울 강남구,기타,0,1,17,59.0
780735680,1,0,0,0,0,30대,17421.0,기타,기타,0,1,1,38.0
780793216,1,0,0,0,0,50대,102898.0,수지구,풍덕천동,0,1,7,58.0
780854464,1,0,0,0,0,40대,107495.0,수지구,풍덕천동,0,1,2,40.0
780886016,1,0,0,0,0,50대,206947.0,수지구,신봉동,0,1,9,52.0
780980672,1,0,0,0,0,60대이상,56476.0,수지구,신봉동,1,0,11,73.0
780999232,1,0,0,0,0,50대,1322610.0,수지구,풍덕천동,0,1,31,53.0
781010368,1,0,0,0,0,60대이상,46329.0,기타,기타,1,0,1,74.0
781019648,1,0,1,0,0,60대이상,573347.0,수지구,풍덕천동,1,0,25,67.0
781066048,1,0,0,0,0,60대이상,271847.0,기흥구,보정동,1,0,11,69.0
781190400,1,0,0,0,0,40대,1393123.0,기흥구,보정동,0,1,43,40.0
781348160,1,0,1,0,0,50대,529335.0,수지구,신봉동,0,1,29,52.0
781359296,1,0,1,0,0,60대이상,1059089.0,수지구,풍덕천동,1,0,30,65.0
781710080,1,0,0,0,0,50대,78682.0,수지구,죽전동,0,1,1,57.0
781786176,1,0,0,0,0,40대,4977.0,기흥구,보정동,0,1,1,47.0
781947648,1,0,1,0,0,30대,471525.0,수지구,풍덕천동,0,1,19,36.0
782047872,1,0,0,1,0,30대,3733.0,기흥구,마북동,0,1,1,37.0
782075712,1,1,1,0,0,60대이상,866908.0,수지구,풍덕천동,1,0,25,61.0
782235328,1,0,0,0,0,40대,134967.0,수지구,상현동,0,1,7,47.0
782634368,1,0,0,0,0,50대,23128.0,수지구,풍덕천동,0,1,6,58.0
783079808,1,0,1,0,0,60대이상,531152.0,수지구,죽전동,1,0,23,69.0
783089088,1,0,0,0,0,40대,187324.0,수지구,동천동,0,1,7,44.0
78319488,1,0,0,0,0,50대,3542.0,기타,기타,0,1,1,52.0
783380480,1,0,0,0,0,50대,49583.0,처인구,기타,0,1,1,51.0
783480704,1,0,1,0,0,40대,262562.0,수지구,상현동,0,1,16,45.0
783540096,1,0,0,0,0,40대,45276.0,분당구,수내동,0,1,1,40.0
783556800,1,0,0,0,0,40대,127692.0,수지구,신봉동,0,1,4,46.0
783924288,1,0,0,0,0,40대,48051.0,수지구,신봉동,0,1,1,40.0
784015232,1,0,0,0,0,40대,8136.0,분당구,분당동,0,1,1,42.0
784052352,1,0,0,0,0,40대,115056.0,수지구,풍덕천동,0,1,8,43.0
784091328,1,0,0,0,0,40대,109506.0,수지구,풍덕천동,0,1,5,40.0
784104320,1,0,0,1,0,40대,1266660.0,수지구,상현동,0,1,51,49.0
784688960,1,0,0,0,0,30대,355752.0,수지구,풍덕천동,0,1,32,36.0
784722368,1,0,0,0,0,60대이상,97061.0,분당구,구미동,1,0,5,62.0
784802176,1,0,0,0,0,40대,3637.0,수지구,상현동,0,1,1,46.0
784911680,1,0,0,0,0,40대,926102.0,수지구,풍덕천동,0,1,45,40.0
784924672,1,0,0,0,0,40대,44989.0,수지구,풍덕천동,0,1,5,42.0
785034176,1,0,0,0,0,60대이상,28717.0,수지구,신봉동,1,0,1,60.0
785043456,1,1,1,0,0,60대이상,486168.0,수지구,성복동,1,0,23,80.0
785117696,1,0,0,0,0,60대이상,175935.0,수지구,풍덕천동,1,0,15,70.0
78516224,1,1,0,0,0,50대,65856.0,수지구,성복동,0,1,5,57.0
785390528,1,0,0,0,0,40대,3446.0,수지구,동천동,0,1,1,40.0
785600256,1,0,0,0,0,40대,18761.0,수지구,성복동,0,1,2,41.0
786036416,1,0,0,0,0,40대,7274.0,수지구,풍덕천동,0,1,2,46.0
786108800,1,0,1,0,0,40대,699441.0,수지구,성복동,0,1,22,46.0
786110656,1,0,0,0,0,40대,77343.0,수지구,풍덕천동,0,1,8,40.0
786357504,1,0,0,0,0,60대이상,4212.0,수지구,풍덕천동,1,0,1,78.0
786392768,1,0,0,0,0,40대,332151.0,수지구,동천동,0,1,7,40.0
786409472,1,0,0,0,0,30대,83182.0,수지구,풍덕천동,0,1,7,37.0
786530112,1,0,0,0,0,40대,228771.0,수지구,상현동,0,1,10,48.0
786634048,0,0,0,0,0,30대,60304.0,수지구,동천동,0,1,4,38.0
786656320,1,0,0,0,0,50대,39437.0,수지구,성복동,0,1,2,51.0
786990400,1,0,0,0,0,40대,75427.0,수지구,풍덕천동,0,1,5,44.0
787320768,1,0,0,1,0,50대,1235268.0,수지구,신봉동,0,1,55,52.0
787742080,1,0,1,0,0,40대,298458.0,수지구,죽전동,0,1,26,49.0
