회원번호,조합원상태,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,방문횟수,연령대_4560대,구매매장
313474688,1,0,44.0,0,0,0,40대,101176.0,수원 영통구,기타,0,8,1,매장B
313535936,1,0,52.0,0,0,0,50대,142911.0,수지구,신봉동,0,4,1,매장D
313541504,1,1,74.0,0,0,0,70대이상,285591.0,수지구,풍덕천동,1,19,0,매장C
313675136,1,0,40.0,0,0,0,40대,76385.0,기타,기타,0,2,1,매장B
313682560,1,0,55.0,0,0,0,50대,8232.0,수지구,풍덕천동,0,1,1,매장C
313782784,1,0,41.0,0,1,1,40대,3608393.0,수원 영통구,기타,0,108,1,매장C
313959104,1,0,38.0,0,0,0,30대,147123.0,수지구,풍덕천동,0,6,0,매장C
314395264,1,0,53.0,0,0,0,50대,44606.0,수지구,동천동,0,2,1,매장A
314430528,1,0,59.0,0,0,0,50대,1190141.0,수지구,풍덕천동,0,58,1,매장C
314471360,1,0,66.0,0,0,0,60대,864930.0,수지구,상현동,1,36,1,매장B
314527040,1,0,76.0,0,0,0,70대이상,198239.0,수지구,풍덕천동,1,24,0,매장C
314649536,1,0,45.0,0,0,0,40대,118790.0,수지구,풍덕천동,0,10,1,매장C
315245312,1,0,45.0,0,0,0,40대,207621.0,분당구,구미동,0,7,1,매장B
315263872,1,0,41.0,0,0,0,40대,28238.0,수지구,풍덕천동,0,2,1,매장C
315265728,0,0,41.0,0,1,0,40대,1034670.0,수지구,풍덕천동,0,74,1,매장C
315291712,1,1,82.0,0,0,0,70대이상,4595.0,수지구,성복동,1,1,0,매장D
315367808,1,0,51.0,0,0,0,50대,57527.0,수지구,풍덕천동,0,7,1,매장C
315438336,1,0,44.0,0,0,0,40대,229922.0,서울 강남구,기타,0,2,1,매장D
315505152,1,0,43.0,0,0,0,40대,10625.0,수지구,성복동,0,1,1,매장C
316154752,1,0,46.0,0,1,0,40대,23930.0,기타,기타,0,2,1,매장C
316481408,1,0,72.0,0,0,0,70대이상,7466.0,기타,기타,1,1,0,매장A
316548224,1,0,67.0,0,0,0,60대,235568.0,기흥구,보정동,1,13,1,매장B
316752384,1,0,57.0,0,0,0,50대,307931.0,수지구,신봉동,0,20,1,매장A
31691200,1,0,47.0,1,0,0,40대,597586.0,수지구,동천동,0,34,1,매장A
317004800,1,0,48.0,0,0,0,40대,12061.0,서울 강남구,기타,0,1,1,매장A
317112448,1,0,59.0,0,0,0,50대,141187.0,기타,기타,0,3,1,매장D
317214528,1,0,53.0,0,0,0,50대,49200.0,기타,기타,0,4,1,매장C
317281344,1,0,74.0,1,0,0,70대이상,992835.0,수지구,성복동,1,22,0,매장C
318077568,1,0,68.0,0,0,0,60대,1750679.0,수지구,상현동,1,33,1,매장B
318703040,1,0,49.0,0,0,0,40대,402027.0,수지구,상현동,0,9,1,매장B
318922048,1,0,49.0,0,0,0,40대,433767.0,서울 강남구,기타,0,12,1,매장B
319148480,1,1,64.0,0,0,0,60대,13401.0,광주,오포읍,1,2,1,매장C
319274688,1,0,51.0,0,0,0,50대,96448.0,수지구,풍덕천동,0,4,1,매장C
320122880,1,0,79.0,0,0,0,70대이상,10051.0,기타,기타,1,1,0,매장C
320161856,1,0,42.0,0,0,0,40대,292714.0,기타,기타,0,12,1,매장C
321615104,1,0,47.0,0,0,0,40대,48817.0,수지구,신봉동,0,4,1,매장D
321628096,1,0,45.0,0,0,0,40대,3255.0,수지구,풍덕천동,0,1,1,매장B
321774720,1,0,45.0,0,0,0,40대,22207.0,분당구,정자동,0,1,1,매장C
322335232,1,0,53.0,0,0,0,50대,53221.0,수지구,상현동,0,4,1,매장D
322407616,1,0,41.0,0,0,0,40대,84330.0,수지구,신봉동,0,3,1,매장D
322468864,1,0,42.0,0,1,0,40대,89195.0,수지구,동천동,0,7,1,매장A
322494848,1,0,46.0,0,0,0,40대,151412.0,수지구,풍덕천동,0,5,1,매장C
322509696,1,0,53.0,0,1,0,50대,1242206.0,수지구,풍덕천동,0,64,1,매장C
322678592,1,0,47.0,0,0,0,40대,240433.0,수지구,죽전동,0,20,1,매장C
322682304,1,0,66.0,0,0,0,60대,49009.0,서울 강남구,기타,1,2,1,매장C
322769536,1,0,48.0,1,0,0,40대,1293604.0,수지구,상현동,0,35,1,매장B
322901312,1,0,65.0,1,0,0,60대,526272.0,수지구,성복동,1,11,1,매장D
323211264,1,0,80.0,0,0,0,70대이상,327744.0,서울 송파구,기타,1,17,0,매장A
323283648,1,0,59.0,1,0,0,50대,806444.0,서울 송파구,기타,0,19,1,매장A
323330048,1,0,47.0,0,0,1,40대,3544288.0,수지구,풍덕천동,0,167,1,매장C
323398720,1,0,53.0,0,0,0,50대,39246.0,수지구,동천동,0,3,1,매장A
323411712,1,0,52.0,0,1,0,50대,9381.0,분당구,이매동,0,1,1,매장C
323437696,1,0,62.0,0,0,1,60대,2817808.0,수지구,상현동,1,102,1,매장B
323456256,1,0,53.0,0,0,0,50대,33694.0,분당구,정자동,0,1,1,매장B
323502656,1,0,49.0,0,0,0,40대,23930.0,수지구,성복동,0,4,1,매장C
323513792,1,0,62.0,0,0,0,60대,141667.0,수지구,풍덕천동,1,6,1,매장C
323532352,1,0,61.0,0,0,0,60대,207237.0,수지구,풍덕천동,1,15,1,매장A
323541632,1,0,44.0,0,0,0,40대,71562.0,수지구,풍덕천동,0,10,1,매장C
323545344,1,0,72.0,0,0,0,70대이상,342152.0,수지구,동천동,1,15,0,매장A
323576896,1,0,77.0,0,0,0,70대이상,276539.0,기흥구,보라동,1,33,0,매장B
323591744,1,0,55.0,0,0,0,50대,257489.0,분당구,판교동,0,16,1,매장C
323641856,1,0,49.0,0,1,0,40대,1324970.0,수지구,상현동,0,66,1,매장B
324122560,1,0,66.0,0,1,0,60대,37714.0,기타,기타,1,1,1,매장D
324393536,1,0,75.0,0,0,0,70대이상,17421.0,기타,기타,1,1,0,매장C
324469632,1,0,62.0,0,0,0,60대,196580.0,수지구,신봉동,1,14,1,매장D
324835264,1,0,62.0,0,0,0,60대,242557.0,기타,동백동,1,7,1,매장B
324926208,1,0,66.0,0,0,0,60대,66238.0,수지구,성복동,1,4,1,매장B
325015296,1,0,47.0,0,0,0,40대,104526.0,수지구,풍덕천동,0,12,1,매장C
325041280,1,1,54.0,0,0,0,50대,3255.0,처인구,기타,0,1,1,매장D
325067264,0,0,80.0,0,0,0,70대이상,18953.0,분당구,야탑동,1,1,0,매장A
325310400,1,0,48.0,0,0,0,40대,51689.0,기타,기타,0,1,1,매장C
325340096,1,0,52.0,0,0,0,50대,1444141.0,수지구,풍덕천동,0,31,1,매장C
325527552,1,0,79.0,0,0,0,70대이상,78491.0,수지구,풍덕천동,1,1,0,매장D
325947008,1,0,70.0,0,0,0,70대이상,1399625.0,수지구,신봉동,1,70,0,매장D
326733952,1,0,50.0,0,0,0,50대,155068.0,수지구,동천동,0,10,1,매장C
326875008,1,0,61.0,0,0,0,60대,1476878.0,수지구,성복동,1,47,1,매장B
326904704,1,0,48.0,0,0,0,40대,505309.0,수지구,상현동,0,17,1,매장B
327313024,1,0,48.0,0,0,0,40대,53220.0,수지구,풍덕천동,0,4,1,매장A
327619264,1,1,51.0,0,0,0,50대,10912.0,분당구,금곡동,0,1,1,매장A
327791872,1,1,80.0,0,0,0,70대이상,31971.0,기타,기타,1,3,0,매장C
327816000,1,1,57.0,0,0,0,50대,428538.0,수지구,죽전동,0,9,1,매장A
328025728,1,0,51.0,0,0,0,50대,60401.0,수지구,신봉동,0,2,1,매장D
328255872,1,0,44.0,1,0,0,40대,1278597.0,수지구,신봉동,0,24,1,매장D
328363520,1,0,61.0,0,0,0,60대,3733.0,분당구,중동,1,1,1,매장B
328602944,1,0,61.0,0,0,0,60대,193355.0,기타,기타,1,8,1,매장D
328656768,1,0,51.0,0,0,0,50대,66046.0,기타,기타,0,5,1,매장C
329996800,1,0,45.0,0,0,0,40대,56283.0,기타,기타,0,2,1,매장B
330069184,1,0,53.0,0,0,0,50대,10338.0,기타,기타,0,1,1,매장D
330123008,1,0,45.0,0,0,0,40대,233534.0,수지구,풍덕천동,0,13,1,매장C
330410688,1,0,73.0,0,0,0,70대이상,224464.0,수지구,성복동,1,6,0,매장D
330780032,1,0,58.0,1,0,0,50대,532975.0,수지구,성복동,0,12,1,매장B
330898816,1,0,50.0,0,0,0,50대,24122.0,분당구,정자동,0,2,1,매장C
330919232,1,0,44.0,1,0,0,40대,421703.0,수지구,동천동,0,21,1,매장A
331201344,1,0,76.0,0,0,0,70대이상,11486.0,기흥구,마북동,1,1,0,매장C
331314560,1,0,55.0,0,0,0,50대,4212.0,수지구,풍덕천동,0,1,1,매장D
331721024,1,0,50.0,0,0,0,50대,57624.0,기타,기타,0,3,1,매장C
331763712,1,0,52.0,0,0,0,50대,239208.0,분당구,구미동,0,10,1,매장C
332064384,1,0,49.0,0,0,0,40대,35608.0,수지구,죽전동,0,2,1,매장C
332179456,1,1,59.0,0,0,0,50대,10338.0,수지구,성복동,0,1,1,매장C
333129728,1,0,58.0,0,0,0,50대,67100.0,기타,기타,0,5,1,매장A
333218816,1,0,64.0,1,0,0,60대,788544.0,기타,기타,1,23,1,매장D
333577024,1,0,65.0,0,0,0,60대,14932.0,기타,기타,1,1,1,매장B
334324992,0,0,56.0,0,0,0,50대,569253.0,분당구,판교동,0,15,1,매장B
334725888,1,0,52.0,1,0,0,50대,1173360.0,기타,기타,0,22,1,매장D
335202880,1,0,54.0,0,0,0,50대,333300.0,수지구,동천동,0,19,1,매장A
335308672,1,0,51.0,0,0,0,50대,30344.0,수원 장안구,기타,0,3,1,매장D
335336512,1,0,44.0,0,0,0,40대,52262.0,기타,기타,0,5,1,매장C
335479424,1,0,58.0,0,0,0,50대,23739.0,수지구,풍덕천동,0,1,1,매장C
335481280,1,0,63.0,0,0,0,60대,339907.0,수지구,신봉동,1,9,1,매장C
335540672,1,0,59.0,0,0,0,50대,128935.0,수지구,풍덕천동,0,8,1,매장C
335544384,1,0,47.0,0,0,0,40대,50827.0,수지구,풍덕천동,0,3,1,매장C
336028800,1,0,56.0,1,0,0,50대,625149.0,수지구,성복동,0,21,1,매장D
336190272,1,0,68.0,1,0,0,60대,199578.0,분당구,야탑동,1,16,1,매장B
336411136,1,0,49.0,0,0,0,40대,686721.0,수지구,풍덕천동,0,43,1,매장C
336427840,1,0,50.0,0,0,0,50대,42308.0,기타,기타,0,1,1,매장C
336563328,1,0,56.0,0,0,0,50대,109504.0,수지구,동천동,0,8,1,매장A
336657984,1,0,55.0,1,0,0,50대,372279.0,수지구,풍덕천동,0,29,1,매장C
336838016,1,0,51.0,0,0,0,50대,20292.0,기타,기타,0,2,1,매장D
336876992,1,0,49.0,0,0,0,40대,1723.0,기타,기타,0,1,1,매장D
336893696,1,0,49.0,0,0,0,40대,17038.0,수지구,풍덕천동,0,4,1,매장B
336906688,1,0,50.0,0,0,0,50대,71790.0,서울 강남구,기타,0,1,1,매장B
337133120,1,0,50.0,0,0,0,50대,83277.0,수지구,풍덕천동,0,6,1,매장C
337166528,1,0,48.0,0,0,0,40대,131711.0,수지구,상현동,0,4,1,매장B
337355840,1,0,51.0,0,0,0,50대,81975.0,수지구,신봉동,0,7,1,매장D
338573376,1,0,48.0,0,0,0,40대,111705.0,기흥구,동백동,0,6,1,매장C
338781248,1,0,62.0,0,0,0,60대,130850.0,수지구,성복동,1,4,1,매장C
339013248,1,0,47.0,0,0,0,40대,36949.0,수지구,상현동,0,1,1,매장B
339941248,1,0,57.0,0,0,0,50대,59251.0,기타,은행동,0,3,1,매장A
340132416,1,0,42.0,0,1,0,40대,2001132.0,수지구,동천동,0,68,1,매장A
340162112,1,0,54.0,0,0,0,50대,44032.0,수지구,풍덕천동,0,4,1,매장C
340184384,1,0,45.0,0,1,0,40대,2271213.0,수지구,동천동,0,74,1,매장A
340423808,1,0,48.0,0,1,0,40대,1050918.0,수지구,동천동,0,55,1,매장A
340544448,1,0,54.0,0,0,0,50대,86532.0,수지구,풍덕천동,0,5,1,매장C
340637248,1,0,70.0,0,0,0,70대이상,192304.0,분당구,서현동,1,11,0,매장D
340915648,1,0,49.0,0,0,0,40대,115344.0,수지구,풍덕천동,0,8,1,매장C
340928640,1,0,50.0,0,0,0,50대,1273722.0,수지구,기타,0,40,1,매장C
340982464,1,0,53.0,0,0,0,50대,102805.0,수지구,성복동,0,6,1,매장D
341296128,1,0,49.0,1,0,0,40대,1053977.0,기흥구,죽전동,0,23,1,매장A
341604224,1,0,60.0,0,0,0,60대,170863.0,수지구,풍덕천동,1,5,1,매장A
341626496,1,0,50.0,0,0,0,50대,328512.0,수지구,동천동,0,16,1,매장A
341641344,1,0,55.0,0,0,0,50대,417437.0,수지구,동천동,0,26,1,매장A
341667328,1,0,57.0,0,0,0,50대,220924.0,기흥구,언남동,0,11,1,매장B
341786112,1,1,80.0,1,0,0,70대이상,289362.0,수지구,성복동,1,20,0,매장C
342044096,1,0,75.0,1,0,0,70대이상,671387.0,수지구,상현동,1,17,0,매장C
342103488,1,0,50.0,0,0,0,50대,330910.0,분당구,분당동,0,22,1,매장A
342363328,1,0,51.0,0,1,0,50대,522251.0,수지구,신봉동,0,50,1,매장D
342420864,1,0,47.0,0,0,0,40대,256678.0,분당구,구미동,0,20,1,매장C
342554496,1,0,56.0,0,0,0,50대,238251.0,수원 영통구,기타,0,13,1,매장C
342578624,1,0,63.0,0,0,0,60대,1977496.0,수지구,동천동,1,59,1,매장A
343126144,1,0,62.0,0,0,0,60대,44893.0,기흥구,중동,1,4,1,매장C
343274624,1,0,45.0,0,0,0,40대,115323.0,수지구,풍덕천동,0,4,1,매장A
343306176,1,0,54.0,0,1,0,50대,914997.0,수지구,풍덕천동,0,53,1,매장C
343588288,1,1,60.0,0,0,0,60대,99742.0,서울 송파구,기타,1,3,1,매장C
343681088,1,1,56.0,0,0,0,50대,44797.0,기타,기타,0,1,1,매장A
343983616,1,0,75.0,1,0,0,70대이상,523961.0,수지구,성복동,1,13,0,매장B
344076416,1,0,61.0,0,0,0,60대,61452.0,기타,기타,1,1,1,매장B
344466176,1,0,49.0,0,0,0,40대,45753.0,수지구,죽전동,0,2,1,매장A
344662912,1,1,83.0,0,0,0,70대이상,192497.0,수지구,성복동,1,12,0,매장C
344826240,1,0,51.0,0,0,0,50대,44988.0,수지구,풍덕천동,0,3,1,매장C
344887488,1,0,85.0,1,0,0,70대이상,706151.0,수지구,성복동,1,19,0,매장D
344950592,1,0,48.0,0,0,0,40대,119269.0,수지구,풍덕천동,0,5,1,매장C
345000704,1,0,48.0,0,0,0,40대,19144.0,수지구,신봉동,0,1,1,매장A
345017408,1,0,69.0,0,0,0,60대,884176.0,수지구,상현동,1,44,1,매장B
345644736,1,0,54.0,0,0,0,50대,26610.0,수지구,신봉동,0,1,1,매장D
345668864,1,0,45.0,0,0,0,40대,16464.0,수지구,상현동,0,1,1,매장B
345680000,1,0,46.0,0,0,0,40대,12444.0,분당구,이매동,0,1,1,매장B
345930560,1,0,72.0,1,0,0,70대이상,1183683.0,수지구,상현동,1,37,0,매장B
346184832,1,0,75.0,0,0,0,70대이상,267826.0,분당구,판교동,1,1,0,매장B
346216384,1,0,44.0,0,1,1,40대,1559242.0,수지구,풍덕천동,0,89,1,매장C
346572736,1,0,48.0,0,0,0,40대,321528.0,기타,기타,0,14,1,매장C
346661824,1,0,58.0,0,0,0,50대,382260.0,수지구,성복동,0,38,1,매장C
346888256,1,0,71.0,0,0,0,70대이상,174020.0,수지구,상현동,1,9,0,매장B
347747584,1,0,50.0,0,1,0,50대,537499.0,수지구,신봉동,0,34,1,매장C
348059392,1,0,52.0,1,0,0,50대,558587.0,기타,기타,0,11,1,매장C
348313664,1,0,57.0,0,0,0,50대,129798.0,수지구,풍덕천동,0,11,1,매장C
348358208,1,0,44.0,1,0,0,40대,964959.0,수지구,상현동,0,37,1,매장B
348419456,1,0,52.0,0,0,0,50대,16273.0,수지구,상현동,0,1,1,매장B
348569792,1,0,43.0,0,0,0,40대,201970.0,수지구,동천동,0,5,1,매장A
348764672,1,1,53.0,0,0,0,50대,197758.0,수지구,풍덕천동,0,10,1,매장A
348768384,1,0,50.0,0,0,0,50대,87202.0,수지구,죽전동,0,6,1,매장C
348796224,1,1,51.0,0,0,0,50대,149517.0,수지구,신봉동,0,11,1,매장D
348824064,1,0,66.0,1,0,0,60대,1166260.0,수지구,성복동,1,28,1,매장C
348916864,1,0,58.0,0,1,0,50대,141282.0,화성,보라동,0,3,1,매장C
348955840,1,1,45.0,1,0,0,40대,692038.0,수지구,상현동,0,25,1,매장B
348985536,1,0,57.0,0,0,0,50대,90744.0,수지구,풍덕천동,0,2,1,매장C
349172992,1,0,60.0,0,0,0,60대,308847.0,수지구,풍덕천동,1,15,1,매장C
349176704,1,0,56.0,0,0,0,50대,630512.0,수지구,풍덕천동,0,6,1,매장C
349239808,1,0,46.0,0,0,0,40대,91221.0,수지구,상현동,0,3,1,매장B
349263936,1,0,49.0,0,0,0,40대,40011.0,수지구,신봉동,0,4,1,매장D
349364160,1,0,59.0,0,0,0,50대,1022136.0,수지구,풍덕천동,0,48,1,매장C
349423552,1,1,52.0,1,0,0,50대,556328.0,수지구,상현동,0,13,1,매장B
349432832,1,0,53.0,0,0,0,50대,92085.0,수지구,상현동,0,4,1,매장C
349442112,1,0,48.0,1,0,0,40대,680410.0,수지구,풍덕천동,0,34,1,매장B
349564608,1,0,60.0,0,0,0,60대,2320805.0,수지구,신봉동,1,82,1,매장D
349588736,1,0,51.0,0,0,0,50대,25078.0,기흥구,언남동,0,2,1,매장C
349627712,1,0,56.0,0,0,0,50대,141761.0,수지구,신봉동,0,14,1,매장D
349700096,1,0,59.0,0,0,0,50대,764805.0,수지구,풍덕천동,0,49,1,매장C
349713088,1,0,50.0,0,0,0,50대,63559.0,수지구,죽전동,0,4,1,매장C
349896832,1,0,51.0,0,0,0,50대,61070.0,서울 강남구,기타,0,2,1,매장C
350206784,1,1,46.0,0,0,0,40대,57241.0,수지구,신봉동,0,2,1,매장A
350264320,1,0,49.0,1,0,0,40대,638384.0,기흥구,상하동,0,14,1,매장C
350498176,1,0,58.0,1,0,0,50대,847320.0,수지구,상현동,0,37,1,매장B
350522304,1,0,51.0,0,0,0,50대,1297648.0,수지구,성복동,0,37,1,매장C
350587264,1,0,52.0,0,0,0,50대,43840.0,수지구,풍덕천동,0,2,1,매장C
350622528,1,0,51.0,0,0,0,50대,56630.0,수지구,신봉동,0,3,1,매장D
350689344,1,0,49.0,0,0,0,40대,19527.0,수지구,풍덕천동,0,3,1,매장C
350941760,1,0,54.0,0,0,0,50대,28047.0,수지구,신봉동,0,1,1,매장D
350988160,1,0,54.0,0,0,0,50대,26228.0,수지구,풍덕천동,0,3,1,매장C
351053120,1,0,48.0,0,0,0,40대,3539750.0,수지구,풍덕천동,0,50,1,매장B
351079104,1,0,51.0,0,0,0,50대,226888.0,수지구,풍덕천동,0,10,1,매장C
351110656,1,1,59.0,0,0,0,50대,187518.0,수지구,죽전동,0,7,1,매장C
351145920,1,0,51.0,0,0,0,50대,280462.0,분당구,서현동,0,12,1,매장D
351166336,1,0,48.0,0,0,0,40대,50254.0,기타,기타,0,7,1,매장C
351235008,1,0,50.0,0,0,0,50대,380076.0,화성,기타,0,17,1,매장C
351641472,1,0,47.0,0,0,0,40대,119843.0,수지구,풍덕천동,0,7,1,매장A
351778816,1,0,63.0,0,0,0,60대,572409.0,수지구,풍덕천동,1,22,1,매장C
351795520,1,0,60.0,0,0,0,60대,1298580.0,수지구,신봉동,1,61,1,매장D
351823360,1,0,65.0,0,0,0,60대,112568.0,수지구,상현동,1,6,1,매장C
351906880,1,0,50.0,0,0,0,50대,67770.0,수지구,상현동,0,10,1,매장B
351929152,1,0,46.0,0,1,0,40대,1320083.0,수지구,신봉동,0,53,1,매장D
352018240,1,0,44.0,0,1,0,40대,1279687.0,수지구,풍덕천동,0,49,1,매장C
352038656,1,0,79.0,0,0,0,70대이상,17708.0,기흥구,상갈동,1,3,0,매장C
352344896,1,0,53.0,1,0,0,50대,634337.0,분당구,정자동,0,17,1,매장B
352777344,1,0,47.0,0,0,0,40대,77726.0,기흥구,보정동,0,3,1,매장B
352922112,1,0,54.0,0,0,0,50대,17612.0,수지구,상현동,0,2,1,매장B
353016768,1,0,50.0,0,0,0,50대,1154350.0,수지구,상현동,0,46,1,매장B
353452928,1,0,49.0,0,0,0,40대,3733.0,서울 강남구,기타,0,1,1,매장C
353590272,1,0,48.0,0,0,0,40대,257929.0,처인구,기타,0,14,1,매장C
353625536,1,0,50.0,0,1,0,50대,14550.0,수지구,신봉동,0,1,1,매장D
354137792,1,0,55.0,0,0,0,50대,182539.0,수지구,상현동,0,4,1,매장B
354299264,1,0,49.0,0,0,0,40대,143105.0,수지구,풍덕천동,0,8,1,매장C
354419904,1,0,55.0,1,0,0,50대,1034261.0,처인구,역북동,0,10,1,매장A
354438464,1,0,50.0,0,0,0,50대,12061.0,수지구,풍덕천동,0,3,1,매장C
354616640,1,0,56.0,0,0,0,50대,9381.0,기타,기타,0,1,1,매장B
354921024,1,0,49.0,0,0,0,40대,359909.0,수지구,풍덕천동,0,15,1,매장B
354941440,1,0,50.0,0,0,0,50대,148270.0,수지구,동천동,0,10,1,매장C
355177152,1,0,48.0,0,0,0,40대,1483567.0,수지구,신봉동,0,51,1,매장D
355221696,1,0,51.0,0,0,0,50대,3637.0,수지구,풍덕천동,0,1,1,매장C
355453696,1,0,48.0,1,0,0,40대,1092361.0,수지구,동천동,0,38,1,매장A
355837888,1,0,47.0,0,1,0,40대,1569201.0,서울 강남구,기타,0,46,1,매장B
355891712,1,0,57.0,0,0,0,50대,10338.0,분당구,판교동,0,1,1,매장C
355893568,1,0,49.0,0,0,0,40대,217861.0,기흥구,공세동,0,21,1,매장C
356409536,1,0,54.0,0,0,0,50대,43648.0,수지구,풍덕천동,0,7,1,매장B
356431808,1,0,45.0,0,0,0,40대,202166.0,중원구,산성동,0,18,1,매장A
356608128,1,0,53.0,0,0,0,50대,12061.0,수원 팔달구,기타,0,1,1,매장C
356673088,1,0,45.0,0,0,0,40대,8615.0,기타,기타,0,1,1,매장C
356684224,1,0,49.0,0,0,0,40대,204555.0,수지구,동천동,0,8,1,매장A
356795584,1,0,54.0,0,0,0,50대,93329.0,수지구,죽전동,0,7,1,매장C
356884672,1,0,53.0,0,0,0,50대,7275.0,분당구,백현동,0,1,1,매장D
356979328,1,0,57.0,0,0,0,50대,72939.0,수지구,동천동,0,3,1,매장A
357085120,1,1,54.0,0,0,0,50대,31779.0,기타,기타,0,1,1,매장D
357161216,1,0,49.0,0,0,0,40대,272419.0,수지구,동천동,0,30,1,매장A
357357952,1,0,53.0,0,1,1,50대,3315282.0,수지구,풍덕천동,0,79,1,매장C
357415488,1,0,50.0,0,0,0,50대,79160.0,화성,기타,0,4,1,매장B
357443328,1,0,48.0,0,0,0,40대,255766.0,기흥구,죽전동,0,2,1,매장D
357539840,1,0,48.0,1,0,0,40대,840828.0,수지구,동천동,0,25,1,매장A
357853504,1,0,46.0,0,0,0,40대,11487.0,기흥구,보라동,0,2,1,매장C
358094784,1,0,75.0,0,0,0,70대이상,88447.0,수지구,신봉동,1,7,0,매장D
358508672,1,0,43.0,0,0,0,40대,66813.0,수지구,죽전동,0,2,1,매장B
358686848,1,0,53.0,0,0,0,50대,30821.0,서울 강남구,기타,0,1,1,매장D
358757376,1,0,60.0,0,0,0,60대,180816.0,수지구,신봉동,1,11,1,매장A
358775936,1,0,49.0,0,0,0,40대,30095.0,수지구,풍덕천동,0,1,1,매장C
358781504,1,0,52.0,1,0,0,50대,1012707.0,수지구,성복동,0,27,1,매장D
358824192,1,0,61.0,0,0,0,60대,82893.0,수지구,신봉동,1,2,1,매장D
358842752,1,0,59.0,1,0,0,50대,961940.0,수지구,동천동,0,30,1,매장A
359015360,1,0,45.0,0,0,0,40대,14357.0,분당구,서현동,0,2,1,매장C
359627840,1,0,53.0,0,0,0,50대,261608.0,수지구,신봉동,0,19,1,매장C
359848704,1,0,46.0,0,0,0,40대,151429.0,수지구,풍덕천동,0,4,1,매장C
359870976,1,0,58.0,0,0,0,50대,38288.0,기타,기타,0,1,1,매장D
359948928,1,0,50.0,0,0,0,50대,28525.0,기흥구,상갈동,0,1,1,매장C
360232896,1,0,55.0,0,0,0,50대,131424.0,수지구,동천동,0,5,1,매장A
360297856,1,0,78.0,0,0,0,70대이상,2172869.0,수지구,신봉동,1,71,0,매장D
360383232,1,0,57.0,0,0,0,50대,219582.0,수지구,신봉동,0,21,1,매장D
360450048,1,0,85.0,0,0,0,70대이상,265434.0,수지구,상현동,1,7,0,매장B
360474176,1,0,42.0,0,0,0,40대,267347.0,수지구,성복동,0,11,1,매장B
360509440,1,0,43.0,0,0,0,40대,32928.0,기타,기타,0,2,1,매장A
360767424,1,0,46.0,0,0,0,40대,51689.0,수지구,성복동,0,2,1,매장B
361147904,1,0,46.0,0,0,0,40대,36948.0,수원 영통구,기타,0,3,1,매장B
361381760,1,0,43.0,0,0,0,40대,250308.0,수지구,동천동,0,5,1,매장A
361507968,1,0,75.0,0,0,0,70대이상,4977.0,기흥구,마북동,1,1,0,매장C
361762240,1,0,49.0,0,0,0,40대,1551432.0,수지구,동천동,0,46,1,매장A
362304192,1,0,54.0,0,0,0,50대,241024.0,수지구,신봉동,0,1,1,매장D
362352448,1,0,46.0,0,1,0,40대,1373964.0,수지구,성복동,0,58,1,매장A
362747776,1,0,45.0,0,1,0,40대,53987.0,기타,기타,0,1,1,매장C
362835008,1,0,50.0,0,0,0,50대,368636.0,수지구,풍덕천동,0,25,1,매장C
362836864,1,0,57.0,0,0,0,50대,8232.0,분당구,분당동,0,1,1,매장C
362929664,1,1,62.0,0,0,0,60대,407578.0,수지구,신봉동,1,9,1,매장D
362935232,1,0,57.0,0,0,0,50대,234706.0,수지구,상현동,0,7,1,매장B
363143104,1,0,53.0,0,0,0,50대,118410.0,수지구,신봉동,0,14,1,매장D
363261888,1,0,48.0,0,0,0,40대,76385.0,수지구,동천동,0,4,1,매장A
363269312,1,0,41.0,0,0,0,40대,35799.0,수지구,동천동,0,6,1,매장A
363408512,1,0,48.0,1,0,0,40대,1164227.0,수지구,풍덕천동,0,31,1,매장C
363441920,1,0,52.0,0,0,0,50대,292137.0,수지구,신봉동,0,20,1,매장D
363660928,1,0,46.0,0,1,1,40대,1655402.0,수지구,풍덕천동,0,89,1,매장C
363783424,1,0,56.0,0,1,1,50대,2318214.0,수지구,성복동,0,90,1,매장C
364035840,0,0,42.0,0,0,0,40대,46137.0,수지구,동천동,0,3,1,매장A
364353216,1,0,40.0,0,0,0,40대,111610.0,기타,기타,0,1,1,매장B
364362496,1,0,74.0,0,0,0,70대이상,23547.0,기타,기타,1,1,0,매장B
364369920,1,0,49.0,0,0,0,40대,271753.0,수지구,풍덕천동,0,27,1,매장C
364626048,1,0,54.0,1,0,0,50대,1344968.0,수지구,동천동,0,30,1,매장A
365177280,1,0,50.0,0,0,0,50대,31779.0,수지구,성복동,0,2,1,매장B
365266368,1,0,44.0,0,0,0,40대,44797.0,기타,기타,0,4,1,매장A
365383296,1,0,40.0,1,0,0,40대,541687.0,수지구,동천동,0,24,1,매장A
365633856,1,0,51.0,0,0,0,50대,305346.0,수지구,풍덕천동,0,27,1,매장C
365721088,1,0,47.0,0,0,0,40대,142293.0,기타,기타,0,11,1,매장C
365765632,1,0,49.0,0,0,0,40대,491753.0,수지구,풍덕천동,0,24,1,매장C
365947520,1,0,59.0,0,0,0,50대,348900.0,서울 강남구,기타,0,21,1,매장A
366075584,1,0,48.0,0,0,0,40대,146740.0,수지구,동천동,0,6,1,매장A
