,회원번호,조합원상태,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,방문횟수,연령대_4560대,1회당평균구매물품수
5662,333577024,1,0,65.0,0,0,0,60대,14932.0,기타,기타,1,1,1,2.0
5663,334324992,0,0,56.0,0,0,0,50대,569253.0,분당구,판교동,0,15,1,3.006666666666667
5664,334725888,1,0,52.0,1,0,0,50대,1173360.0,기타,기타,0,22,1,3.272727272727273
5665,335202880,1,0,54.0,0,0,0,50대,333300.0,수지구,동천동,0,19,1,1.7105263157894737
5666,335308672,1,0,51.0,0,0,0,50대,30344.0,수원 장안구,기타,0,3,1,1.6666666666666667
5667,335336512,1,0,44.0,0,0,0,40대,52262.0,기타,기타,0,5,1,1.6
5668,335479424,1,0,58.0,0,0,0,50대,23739.0,수지구,풍덕천동,0,1,1,1.0
5669,335481280,1,0,63.0,0,0,0,60대,339907.0,수지구,신봉동,1,9,1,2.888888888888889
5670,335540672,1,0,59.0,0,0,0,50대,128935.0,수지구,풍덕천동,0,8,1,2.375
5671,335544384,1,0,47.0,0,0,0,40대,50827.0,수지구,풍덕천동,0,3,1,1.6666666666666667
5672,336028800,1,0,56.0,1,0,0,50대,625149.0,수지구,성복동,0,21,1,3.5238095238095237
5673,336190272,1,0,68.0,1,0,0,60대,199578.0,분당구,야탑동,1,16,1,1.5
5674,336411136,1,0,49.0,0,0,0,40대,686721.0,수지구,풍덕천동,0,43,1,1.8604651162790697
5675,336427840,1,0,50.0,0,0,0,50대,42308.0,기타,기타,0,1,1,2.0
5676,336563328,1,0,56.0,0,0,0,50대,109504.0,수지구,동천동,0,8,1,2.125
5677,336657984,1,0,55.0,1,0,0,50대,372279.0,수지구,풍덕천동,0,29,1,1.7586206896551724
5678,336838016,1,0,51.0,0,0,0,50대,20292.0,기타,기타,0,2,1,1.0
5679,336876992,1,0,49.0,0,0,0,40대,1723.0,기타,기타,0,1,1,1.0
5680,336893696,1,0,49.0,0,0,0,40대,17038.0,수지구,풍덕천동,0,4,1,2.0
5681,336906688,1,0,50.0,0,0,0,50대,71790.0,서울 강남구,기타,0,1,1,2.0
5682,337133120,1,0,50.0,0,0,0,50대,83277.0,수지구,풍덕천동,0,6,1,2.3333333333333335
5683,337166528,1,0,48.0,0,0,0,40대,131711.0,수지구,상현동,0,4,1,3.75
5684,337355840,1,0,51.0,0,0,0,50대,81975.0,수지구,신봉동,0,7,1,1.5714285714285714
5685,338573376,1,0,48.0,0,0,0,40대,111705.0,기흥구,동백동,0,6,1,1.8333333333333333
5686,338781248,1,0,62.0,0,0,0,60대,130850.0,수지구,성복동,1,4,1,2.75
5687,339013248,1,0,47.0,0,0,0,40대,36949.0,수지구,상현동,0,1,1,3.0
5688,339941248,1,0,57.0,0,0,0,50대,59251.0,기타,은행동,0,3,1,3.3333333333333335
5689,340132416,1,0,42.0,0,1,0,40대,2001132.0,수지구,동천동,0,68,1,2.986764705882353
5690,340162112,1,0,54.0,0,0,0,50대,44032.0,수지구,풍덕천동,0,4,1,1.25
5691,340184384,1,0,45.0,0,1,0,40대,2271213.0,수지구,동천동,0,74,1,3.018918918918919
5692,340423808,1,0,48.0,0,1,0,40대,1050918.0,수지구,동천동,0,55,1,2.0
5693,340544448,1,0,54.0,0,0,0,50대,86532.0,수지구,풍덕천동,0,5,1,1.0
5694,340637248,1,0,70.0,0,0,0,70대이상,192304.0,분당구,서현동,1,11,0,1.8181818181818181
5695,340915648,1,0,49.0,0,0,0,40대,115344.0,수지구,풍덕천동,0,8,1,2.5
5696,340928640,1,0,50.0,0,0,0,50대,1273722.0,수지구,기타,0,40,1,2.05
5697,340982464,1,0,53.0,0,0,0,50대,102805.0,수지구,성복동,0,6,1,1.1666666666666667
5698,341296128,1,0,49.0,1,0,0,40대,1053977.0,기흥구,죽전동,0,23,1,4.1521739130434785
5699,341604224,1,0,60.0,0,0,0,60대,170863.0,수지구,풍덕천동,1,5,1,1.6
5700,341626496,1,0,50.0,0,0,0,50대,328512.0,수지구,동천동,0,16,1,2.375
5701,341641344,1,0,55.0,0,0,0,50대,417437.0,수지구,동천동,0,26,1,1.5
5702,341667328,1,0,57.0,0,0,0,50대,220924.0,기흥구,언남동,0,11,1,1.9545454545454546
5703,341786112,1,1,80.0,1,0,0,70대이상,289362.0,수지구,성복동,1,20,0,2.55
5704,342044096,1,0,75.0,1,0,0,70대이상,671387.0,수지구,상현동,1,17,0,1.8823529411764706
5705,342103488,1,0,50.0,0,0,0,50대,330910.0,분당구,분당동,0,22,1,2.0454545454545454
5706,342363328,1,0,51.0,0,1,0,50대,522251.0,수지구,신봉동,0,50,1,1.49
5707,342420864,1,0,47.0,0,0,0,40대,256678.0,분당구,구미동,0,20,1,1.46
5708,342554496,1,0,56.0,0,0,0,50대,238251.0,수원 영통구,기타,0,13,1,2.6923076923076925
5709,342578624,1,0,63.0,0,0,0,60대,1977496.0,수지구,동천동,1,59,1,3.016949152542373
5710,343126144,1,0,62.0,0,0,0,60대,44893.0,기흥구,중동,1,4,1,2.0
5711,343274624,1,0,45.0,0,0,0,40대,115323.0,수지구,풍덕천동,0,4,1,2.0749999999999997
5712,343306176,1,0,54.0,0,1,0,50대,914997.0,수지구,풍덕천동,0,53,1,2.2830188679245285
5713,343588288,1,1,60.0,0,0,0,60대,99742.0,서울 송파구,기타,1,3,1,2.0
5714,343681088,1,1,56.0,0,0,0,50대,44797.0,기타,기타,0,1,1,2.0
5715,343983616,1,0,75.0,1,0,0,70대이상,523961.0,수지구,성복동,1,13,0,3.6153846153846154
5716,344076416,1,0,61.0,0,0,0,60대,61452.0,기타,기타,1,1,1,2.0
5717,344466176,1,0,49.0,0,0,0,40대,45753.0,수지구,죽전동,0,2,1,3.5
5718,344662912,1,1,83.0,0,0,0,70대이상,192497.0,수지구,성복동,1,12,0,2.0833333333333335
5719,344826240,1,0,51.0,0,0,0,50대,44988.0,수지구,풍덕천동,0,3,1,2.3333333333333335
5720,344887488,1,0,85.0,1,0,0,70대이상,706151.0,수지구,성복동,1,19,0,2.3294736842105266
5721,344950592,1,0,48.0,0,0,0,40대,119269.0,수지구,풍덕천동,0,5,1,1.8
5722,345000704,1,0,48.0,0,0,0,40대,19144.0,수지구,신봉동,0,1,1,1.0
5723,345017408,1,0,69.0,0,0,0,60대,884176.0,수지구,상현동,1,44,1,2.340909090909091
5724,345644736,1,0,54.0,0,0,0,50대,26610.0,수지구,신봉동,0,1,1,2.0
5725,345668864,1,0,45.0,0,0,0,40대,16464.0,수지구,상현동,0,1,1,1.0
5726,345680000,1,0,46.0,0,0,0,40대,12444.0,분당구,이매동,0,1,1,1.0
5727,345930560,1,0,72.0,1,0,0,70대이상,1183683.0,수지구,상현동,1,37,0,2.6486486486486487
5728,346184832,1,0,75.0,0,0,0,70대이상,267826.0,분당구,판교동,1,1,0,11.0
5729,346216384,1,0,44.0,0,1,1,40대,1559242.0,수지구,풍덕천동,0,89,1,2.0921348314606742
5730,346572736,1,0,48.0,0,0,0,40대,321528.0,기타,기타,0,14,1,1.7857142857142858
5731,346661824,1,0,58.0,0,0,0,50대,382260.0,수지구,성복동,0,38,1,2.164473684210526
5732,346888256,1,0,71.0,0,0,0,70대이상,174020.0,수지구,상현동,1,9,0,2.111111111111111
5733,347747584,1,0,50.0,0,1,0,50대,537499.0,수지구,신봉동,0,34,1,1.3823529411764706
5734,348059392,1,0,52.0,1,0,0,50대,558587.0,기타,기타,0,11,1,4.181818181818182
5735,348313664,1,0,57.0,0,0,0,50대,129798.0,수지구,풍덕천동,0,11,1,2.6363636363636362
5736,348358208,1,0,44.0,1,0,0,40대,964959.0,수지구,상현동,0,37,1,3.108108108108108
5737,348419456,1,0,52.0,0,0,0,50대,16273.0,수지구,상현동,0,1,1,3.0
5738,348569792,1,0,43.0,0,0,0,40대,201970.0,수지구,동천동,0,5,1,2.6
5739,348764672,1,1,53.0,0,0,0,50대,197758.0,수지구,풍덕천동,0,10,1,2.0
5740,348768384,1,0,50.0,0,0,0,50대,87202.0,수지구,죽전동,0,6,1,1.6666666666666667
5741,348796224,1,1,51.0,0,0,0,50대,149517.0,수지구,신봉동,0,11,1,1.9090909090909092
5742,348824064,1,0,66.0,1,0,0,60대,1166260.0,수지구,성복동,1,28,1,3.0714285714285716
5743,348916864,1,0,58.0,0,1,0,50대,141282.0,화성,보라동,0,3,1,1.6666666666666667
5744,348955840,1,1,45.0,1,0,0,40대,692038.0,수지구,상현동,0,25,1,2.6719999999999997
5745,348985536,1,0,57.0,0,0,0,50대,90744.0,수지구,풍덕천동,0,2,1,1.5
5746,349172992,1,0,60.0,0,0,0,60대,308847.0,수지구,풍덕천동,1,15,1,2.4
5747,349176704,1,0,56.0,0,0,0,50대,630512.0,수지구,풍덕천동,0,6,1,2.5
5748,349239808,1,0,46.0,0,0,0,40대,91221.0,수지구,상현동,0,3,1,3.033333333333333
5749,349263936,1,0,49.0,0,0,0,40대,40011.0,수지구,신봉동,0,4,1,1.0
5750,349364160,1,0,59.0,0,0,0,50대,1022136.0,수지구,풍덕천동,0,48,1,1.8125
5751,349423552,1,1,52.0,1,0,0,50대,556328.0,수지구,상현동,0,13,1,4.923076923076923
5752,349432832,1,0,53.0,0,0,0,50대,92085.0,수지구,상현동,0,4,1,2.5
5753,349442112,1,0,48.0,1,0,0,40대,680410.0,수지구,풍덕천동,0,34,1,2.235294117647059
5754,349564608,1,0,60.0,0,0,0,60대,2320805.0,수지구,신봉동,1,82,1,3.002439024390244
5755,349588736,1,0,51.0,0,0,0,50대,25078.0,기흥구,언남동,0,2,1,2.0
5756,349627712,1,0,56.0,0,0,0,50대,141761.0,수지구,신봉동,0,14,1,1.8571428571428572
5757,349700096,1,0,59.0,0,0,0,50대,764805.0,수지구,풍덕천동,0,49,1,1.9387755102040816
5758,349713088,1,0,50.0,0,0,0,50대,63559.0,수지구,죽전동,0,4,1,1.75
5759,349896832,1,0,51.0,0,0,0,50대,61070.0,서울 강남구,기타,0,2,1,4.0
5760,350206784,1,1,46.0,0,0,0,40대,57241.0,수지구,신봉동,0,2,1,2.5
5761,350264320,1,0,49.0,1,0,0,40대,638384.0,기흥구,상하동,0,14,1,3.435714285714286
5762,350498176,1,0,58.0,1,0,0,50대,847320.0,수지구,상현동,0,37,1,2.5405405405405403
5763,350522304,1,0,51.0,0,0,0,50대,1297648.0,수지구,성복동,0,37,1,3.891891891891892
5764,350587264,1,0,52.0,0,0,0,50대,43840.0,수지구,풍덕천동,0,2,1,1.0
5765,350622528,1,0,51.0,0,0,0,50대,56630.0,수지구,신봉동,0,3,1,1.7
5766,350689344,1,0,49.0,0,0,0,40대,19527.0,수지구,풍덕천동,0,3,1,2.0
5767,350941760,1,0,54.0,0,0,0,50대,28047.0,수지구,신봉동,0,1,1,4.0
5768,350988160,1,0,54.0,0,0,0,50대,26228.0,수지구,풍덕천동,0,3,1,1.6666666666666667
5769,351053120,1,0,48.0,0,0,0,40대,3539750.0,수지구,풍덕천동,0,50,1,6.0
5770,351079104,1,0,51.0,0,0,0,50대,226888.0,수지구,풍덕천동,0,10,1,1.6
5771,351110656,1,1,59.0,0,0,0,50대,187518.0,수지구,죽전동,0,7,1,2.7142857142857144
5772,351145920,1,0,51.0,0,0,0,50대,280462.0,분당구,서현동,0,12,1,2.75
5773,351166336,1,0,48.0,0,0,0,40대,50254.0,기타,기타,0,7,1,1.5714285714285714
5774,351235008,1,0,50.0,0,0,0,50대,380076.0,화성,기타,0,17,1,1.7647058823529411
5775,351641472,1,0,47.0,0,0,0,40대,119843.0,수지구,풍덕천동,0,7,1,2.0
5776,351778816,1,0,63.0,0,0,0,60대,572409.0,수지구,풍덕천동,1,22,1,2.1818181818181817
5777,351795520,1,0,60.0,0,0,0,60대,1298580.0,수지구,신봉동,1,61,1,2.3681967213114756
5778,351823360,1,0,65.0,0,0,0,60대,112568.0,수지구,상현동,1,6,1,2.1666666666666665
5779,351906880,1,0,50.0,0,0,0,50대,67770.0,수지구,상현동,0,10,1,1.3
5780,351929152,1,0,46.0,0,1,0,40대,1320083.0,수지구,신봉동,0,53,1,2.8207547169811322
5781,352018240,1,0,44.0,0,1,0,40대,1279687.0,수지구,풍덕천동,0,49,1,2.7346938775510203
5782,352038656,1,0,79.0,0,0,0,70대이상,17708.0,기흥구,상갈동,1,3,0,1.0
5783,352344896,1,0,53.0,1,0,0,50대,634337.0,분당구,정자동,0,17,1,3.3529411764705883
5784,352777344,1,0,47.0,0,0,0,40대,77726.0,기흥구,보정동,0,3,1,2.0
5785,352922112,1,0,54.0,0,0,0,50대,17612.0,수지구,상현동,0,2,1,1.0
5786,353016768,1,0,50.0,0,0,0,50대,1154350.0,수지구,상현동,0,46,1,2.739130434782609
5787,353452928,1,0,49.0,0,0,0,40대,3733.0,서울 강남구,기타,0,1,1,1.0
5788,353590272,1,0,48.0,0,0,0,40대,257929.0,처인구,기타,0,14,1,2.2214285714285715
5789,353625536,1,0,50.0,0,1,0,50대,14550.0,수지구,신봉동,0,1,1,1.0
5790,354137792,1,0,55.0,0,0,0,50대,182539.0,수지구,상현동,0,4,1,4.5
5791,354299264,1,0,49.0,0,0,0,40대,143105.0,수지구,풍덕천동,0,8,1,2.5
5792,354419904,1,0,55.0,1,0,0,50대,1034261.0,처인구,역북동,0,10,1,8.6
5793,354438464,1,0,50.0,0,0,0,50대,12061.0,수지구,풍덕천동,0,3,1,1.0
5794,354616640,1,0,56.0,0,0,0,50대,9381.0,기타,기타,0,1,1,2.0
5795,354921024,1,0,49.0,0,0,0,40대,359909.0,수지구,풍덕천동,0,15,1,3.4
5796,354941440,1,0,50.0,0,0,0,50대,148270.0,수지구,동천동,0,10,1,1.7
5797,355177152,1,0,48.0,0,0,0,40대,1483567.0,수지구,신봉동,0,51,1,2.3529411764705883
5798,355221696,1,0,51.0,0,0,0,50대,3637.0,수지구,풍덕천동,0,1,1,1.0
5799,355453696,1,0,48.0,1,0,0,40대,1092361.0,수지구,동천동,0,38,1,2.1315789473684212
5800,355837888,1,0,47.0,0,1,0,40대,1569201.0,서울 강남구,기타,0,46,1,3.380434782608696
5801,355891712,1,0,57.0,0,0,0,50대,10338.0,분당구,판교동,0,1,1,1.0
5802,355893568,1,0,49.0,0,0,0,40대,217861.0,기흥구,공세동,0,21,1,1.2380952380952381
5803,356409536,1,0,54.0,0,0,0,50대,43648.0,수지구,풍덕천동,0,7,1,1.2857142857142858
5804,356431808,1,0,45.0,0,0,0,40대,202166.0,중원구,산성동,0,18,1,1.5555555555555556
5805,356608128,1,0,53.0,0,0,0,50대,12061.0,수원 팔달구,기타,0,1,1,2.0
5806,356673088,1,0,45.0,0,0,0,40대,8615.0,기타,기타,0,1,1,1.0
5807,356684224,1,0,49.0,0,0,0,40대,204555.0,수지구,동천동,0,8,1,2.625
5808,356795584,1,0,54.0,0,0,0,50대,93329.0,수지구,죽전동,0,7,1,1.8571428571428572
5809,356884672,1,0,53.0,0,0,0,50대,7275.0,분당구,백현동,0,1,1,1.0
5810,356979328,1,0,57.0,0,0,0,50대,72939.0,수지구,동천동,0,3,1,2.3333333333333335
5811,357085120,1,1,54.0,0,0,0,50대,31779.0,기타,기타,0,1,1,2.0
5812,357161216,1,0,49.0,0,0,0,40대,272419.0,수지구,동천동,0,30,1,1.7
5813,357357952,1,0,53.0,0,1,1,50대,3315282.0,수지구,풍덕천동,0,79,1,2.0126582278481013
5814,357415488,1,0,50.0,0,0,0,50대,79160.0,화성,기타,0,4,1,2.0
5815,357443328,1,0,48.0,0,0,0,40대,255766.0,기흥구,죽전동,0,2,1,1.5
5816,357539840,1,0,48.0,1,0,0,40대,840828.0,수지구,동천동,0,25,1,3.1720000000000006
5817,357853504,1,0,46.0,0,0,0,40대,11487.0,기흥구,보라동,0,2,1,1.5
5818,358094784,1,0,75.0,0,0,0,70대이상,88447.0,수지구,신봉동,1,7,0,1.4285714285714286
5819,358508672,1,0,43.0,0,0,0,40대,66813.0,수지구,죽전동,0,2,1,2.0
5820,358686848,1,0,53.0,0,0,0,50대,30821.0,서울 강남구,기타,0,1,1,4.0
5821,358757376,1,0,60.0,0,0,0,60대,180816.0,수지구,신봉동,1,11,1,1.8181818181818181
5822,358775936,1,0,49.0,0,0,0,40대,30095.0,수지구,풍덕천동,0,1,1,2.0
5823,358781504,1,0,52.0,1,0,0,50대,1012707.0,수지구,성복동,0,27,1,3.537037037037037
5824,358824192,1,0,61.0,0,0,0,60대,82893.0,수지구,신봉동,1,2,1,5.0
5825,358842752,1,0,59.0,1,0,0,50대,961940.0,수지구,동천동,0,30,1,3.3
5826,359015360,1,0,45.0,0,0,0,40대,14357.0,분당구,서현동,0,2,1,1.5
5827,359627840,1,0,53.0,0,0,0,50대,261608.0,수지구,신봉동,0,19,1,1.7894736842105263
5828,359848704,1,0,46.0,0,0,0,40대,151429.0,수지구,풍덕천동,0,4,1,1.0
5829,359870976,1,0,58.0,0,0,0,50대,38288.0,기타,기타,0,1,1,1.0
5830,359948928,1,0,50.0,0,0,0,50대,28525.0,기흥구,상갈동,0,1,1,3.0
5831,360232896,1,0,55.0,0,0,0,50대,131424.0,수지구,동천동,0,5,1,4.0
5832,360297856,1,0,78.0,0,0,0,70대이상,2172869.0,수지구,신봉동,1,71,0,2.6056338028169015
5833,360383232,1,0,57.0,0,0,0,50대,219582.0,수지구,신봉동,0,21,1,1.380952380952381
5834,360450048,1,0,85.0,0,0,0,70대이상,265434.0,수지구,상현동,1,7,0,2.5714285714285716
5835,360474176,1,0,42.0,0,0,0,40대,267347.0,수지구,성복동,0,11,1,1.6363636363636365
5836,360509440,1,0,43.0,0,0,0,40대,32928.0,기타,기타,0,2,1,1.0
5837,360767424,1,0,46.0,0,0,0,40대,51689.0,수지구,성복동,0,2,1,2.5
5838,361147904,1,0,46.0,0,0,0,40대,36948.0,수원 영통구,기타,0,3,1,1.3333333333333333
5839,361381760,1,0,43.0,0,0,0,40대,250308.0,수지구,동천동,0,5,1,4.2
5840,361507968,1,0,75.0,0,0,0,70대이상,4977.0,기흥구,마북동,1,1,0,2.0
5841,361762240,1,0,49.0,0,0,0,40대,1551432.0,수지구,동천동,0,46,1,3.152173913043478
5842,362304192,1,0,54.0,0,0,0,50대,241024.0,수지구,신봉동,0,1,1,7.0
5843,362352448,1,0,46.0,0,1,0,40대,1373964.0,수지구,성복동,0,58,1,2.61551724137931
5844,362747776,1,0,45.0,0,1,0,40대,53987.0,기타,기타,0,1,1,3.0
5845,362835008,1,0,50.0,0,0,0,50대,368636.0,수지구,풍덕천동,0,25,1,1.52
5846,362836864,1,0,57.0,0,0,0,50대,8232.0,분당구,분당동,0,1,1,1.0
5847,362929664,1,1,62.0,0,0,0,60대,407578.0,수지구,신봉동,1,9,1,4.222222222222222
5848,362935232,1,0,57.0,0,0,0,50대,234706.0,수지구,상현동,0,7,1,2.7142857142857144
5849,363143104,1,0,53.0,0,0,0,50대,118410.0,수지구,신봉동,0,14,1,1.5
5850,363261888,1,0,48.0,0,0,0,40대,76385.0,수지구,동천동,0,4,1,2.25
5851,363269312,1,0,41.0,0,0,0,40대,35799.0,수지구,동천동,0,6,1,1.5
5852,363408512,1,0,48.0,1,0,0,40대,1164227.0,수지구,풍덕천동,0,31,1,3.0677419354838706
5853,363441920,1,0,52.0,0,0,0,50대,292137.0,수지구,신봉동,0,20,1,2.005
5854,363660928,1,0,46.0,0,1,1,40대,1655402.0,수지구,풍덕천동,0,89,1,1.6067415730337078
5855,363783424,1,0,56.0,0,1,1,50대,2318214.0,수지구,성복동,0,90,1,2.6
5856,364035840,0,0,42.0,0,0,0,40대,46137.0,수지구,동천동,0,3,1,1.0
5857,364353216,1,0,40.0,0,0,0,40대,111610.0,기타,기타,0,1,1,4.0
5858,364362496,1,0,74.0,0,0,0,70대이상,23547.0,기타,기타,1,1,0,2.0
5859,364369920,1,0,49.0,0,0,0,40대,271753.0,수지구,풍덕천동,0,27,1,1.7037037037037037
5860,364626048,1,0,54.0,1,0,0,50대,1344968.0,수지구,동천동,0,30,1,4.933333333333334
5861,365177280,1,0,50.0,0,0,0,50대,31779.0,수지구,성복동,0,2,1,1.0
5862,365266368,1,0,44.0,0,0,0,40대,44797.0,기타,기타,0,4,1,1.75
5863,365383296,1,0,40.0,1,0,0,40대,541687.0,수지구,동천동,0,24,1,2.625
5864,365633856,1,0,51.0,0,0,0,50대,305346.0,수지구,풍덕천동,0,27,1,1.6666666666666667
5865,365721088,1,0,47.0,0,0,0,40대,142293.0,기타,기타,0,11,1,2.0
5866,365765632,1,0,49.0,0,0,0,40대,491753.0,수지구,풍덕천동,0,24,1,1.7083333333333333
5867,365947520,1,0,59.0,0,0,0,50대,348900.0,서울 강남구,기타,0,21,1,1.5238095238095237
5868,366075584,1,0,48.0,0,0,0,40대,146740.0,수지구,동천동,0,6,1,2.0
5869,366140544,1,0,49.0,0,0,0,40대,82798.0,수지구,풍덕천동,0,7,1,1.2857142857142858
5870,366261184,1,0,51.0,0,0,0,50대,351828.0,수지구,성복동,0,13,1,1.8461538461538463
5871,366537728,1,0,46.0,0,0,0,40대,39150.0,수지구,풍덕천동,0,7,1,1.1428571428571428
5872,367209600,1,1,40.0,0,0,0,40대,69493.0,분당구,정자동,0,5,1,3.0
5873,367497280,1,0,57.0,1,0,0,50대,691785.0,수지구,동천동,0,31,1,2.4838709677419355
5874,368184000,1,0,51.0,0,0,0,50대,15698.0,수원 장안구,기타,0,1,1,2.0
5875,368208128,1,0,60.0,0,0,0,60대,82509.0,수지구,성복동,1,8,1,1.0
5876,368258240,1,0,57.0,0,0,0,50대,123192.0,수지구,상현동,0,3,1,4.333333333333333
5877,368373312,1,0,57.0,0,0,0,50대,321087.0,수지구,풍덕천동,0,17,1,1.7058823529411764
5878,368395584,1,0,56.0,0,0,0,50대,49392.0,수지구,죽전동,0,2,1,1.0
5879,368399296,1,0,46.0,0,0,0,40대,1793905.0,수지구,동천동,0,46,1,3.0152173913043474
5880,368456832,1,0,48.0,1,0,0,40대,598274.0,수지구,신봉동,0,11,1,3.7454545454545456
5881,369108288,1,0,54.0,0,0,0,50대,40585.0,수지구,동천동,0,2,1,1.5
5882,369152832,1,0,48.0,1,0,0,40대,822432.0,기흥구,보정동,0,26,1,2.1538461538461537
5883,369162112,1,0,45.0,0,0,0,40대,1518660.0,수지구,신봉동,0,39,1,2.6782051282051285
5884,369316160,1,0,54.0,0,0,0,50대,59155.0,기타,기타,0,5,1,1.6
5885,369395968,1,0,48.0,0,0,0,40대,249257.0,기흥구,상갈동,0,10,1,3.5
5886,369859968,1,0,49.0,0,0,0,40대,287508.0,수지구,상현동,0,15,1,2.3400000000000003
5887,369941632,1,0,56.0,0,1,0,50대,32162.0,서울 강남구,기타,0,1,1,1.0
5888,370103104,1,0,48.0,0,0,0,40대,136881.0,수지구,풍덕천동,0,6,1,2.5
5889,370504000,1,0,56.0,0,0,0,50대,13975.0,수지구,상현동,0,1,1,1.0
5890,370529984,1,0,61.0,0,0,0,60대,51307.0,수지구,성복동,1,5,1,2.0
5891,370619072,1,0,45.0,0,0,0,40대,181334.0,서울 송파구,기타,0,8,1,1.375
5892,371027392,1,0,51.0,0,0,0,50대,205513.0,서울 강남구,기타,0,8,1,3.0
5893,371212992,1,0,56.0,0,0,0,50대,7849.0,수지구,동천동,0,1,1,1.0
5894,371454272,1,0,41.0,0,0,0,40대,294338.0,수지구,신봉동,0,11,1,3.0
5895,371608320,1,0,40.0,0,0,0,40대,288789.0,수지구,상현동,0,4,1,4.5
5896,371751232,1,0,46.0,0,0,0,40대,9189.0,수지구,동천동,0,1,1,1.0
5897,37188672,1,0,62.0,1,0,0,60대,693882.0,수지구,상현동,1,21,1,3.3333333333333335
5898,372031488,1,0,44.0,0,0,0,40대,744695.0,기타,기타,0,34,1,2.411764705882353
5899,372098304,1,0,51.0,0,1,0,50대,1581391.0,수지구,상현동,0,47,1,2.851063829787234
5900,372321024,1,0,52.0,0,0,0,50대,133510.0,수지구,성복동,0,9,1,1.7777777777777777
5901,37253632,1,0,51.0,0,0,0,50대,2489.0,분당구,정자동,0,1,1,1.0
5902,372553024,1,0,46.0,0,0,0,40대,282379.0,처인구,유방동,0,26,1,1.4615384615384615
5903,372838848,1,0,40.0,0,0,0,40대,29482.0,기타,기타,0,1,1,1.0
5904,372890816,0,0,42.0,0,0,0,40대,373082.0,수지구,풍덕천동,0,13,1,3.4307692307692315
5905,37314880,1,0,75.0,0,0,0,70대이상,22973.0,서울 강남구,기타,1,1,0,0.0
5906,373221184,1,0,46.0,0,0,0,40대,9381.0,기흥구,보정동,0,1,1,1.0
5907,373256448,1,0,47.0,0,0,0,40대,35226.0,분당구,구미동,0,1,1,3.0
5908,373618368,1,0,53.0,1,0,0,50대,523456.0,기흥구,보정동,0,18,1,2.3333333333333335
5909,373805824,1,0,54.0,0,0,0,50대,3637.0,분당구,수내동,0,1,1,1.0
5910,37415104,1,0,56.0,0,0,0,50대,99262.0,기타,기타,0,4,1,3.25
5911,374171456,1,0,65.0,1,0,0,60대,384768.0,수지구,풍덕천동,1,19,1,2.473684210526316
5912,374188160,1,0,42.0,0,0,0,40대,210488.0,수지구,풍덕천동,0,11,1,2.272727272727273
5913,374266112,1,0,44.0,0,0,0,40대,302573.0,수지구,신봉동,0,26,1,1.6153846153846154
5914,374325504,1,0,77.0,0,0,0,70대이상,27089.0,수지구,신봉동,1,3,0,1.0
5915,374650304,1,1,80.0,0,0,0,70대이상,476401.0,수지구,상현동,1,9,0,3.2222222222222223
5916,375227520,1,0,47.0,1,0,0,40대,416693.0,수지구,풍덕천동,0,21,1,2.080952380952381
5917,375273920,1,1,47.0,0,0,0,40대,119267.0,수지구,성복동,0,1,1,8.0
5918,375299904,1,0,49.0,0,0,0,40대,113431.0,기타,기타,0,6,1,2.3333333333333335
5919,375544896,1,0,50.0,0,0,0,50대,104335.0,수지구,상현동,0,2,1,2.5
5920,375552320,1,0,61.0,0,0,0,60대,10146.0,기타,기타,1,1,1,3.0
5921,37584000,1,0,51.0,0,0,0,50대,665065.0,수지구,풍덕천동,0,42,1,1.8095238095238095
5922,375969920,1,0,47.0,0,0,0,40대,49201.0,수지구,상현동,0,2,1,3.0
5923,376253888,1,0,67.0,0,0,0,60대,7944.0,기흥구,보라동,1,1,1,2.0
5924,376625088,1,0,67.0,1,0,0,60대,532590.0,수지구,신봉동,1,20,1,2.0
5925,377105792,1,0,48.0,0,0,0,40대,87580.0,수지구,풍덕천동,0,6,1,1.6666666666666667
5926,377282112,1,0,49.0,1,0,0,40대,353975.0,기타,기타,0,6,1,6.666666666666667
5927,377605056,1,0,47.0,0,0,0,40대,450937.0,수지구,풍덕천동,0,35,1,1.6857142857142857
5928,377612480,1,0,50.0,0,0,0,50대,346411.0,수지구,신봉동,0,16,1,1.4375
5929,377644032,1,0,50.0,0,1,0,50대,3654348.0,수지구,풍덕천동,0,64,1,5.25
5930,377696000,1,0,48.0,0,0,0,40대,33694.0,분당구,정자동,0,1,1,2.0
5931,377950272,1,0,49.0,0,0,0,40대,8615.0,서울 강남구,기타,0,1,1,1.0
5932,377972544,1,0,49.0,0,0,0,40대,144538.0,수지구,성복동,0,8,1,2.0
5933,378174848,1,0,48.0,0,0,0,40대,68823.0,분당구,야탑동,0,8,1,1.5
5934,378223104,1,0,47.0,0,0,0,40대,67195.0,수지구,상현동,0,5,1,1.8
5935,378319616,1,0,45.0,0,0,0,40대,146772.0,기타,기타,0,18,1,1.5
5936,378367872,1,0,43.0,0,0,0,40대,228351.0,수지구,상현동,0,15,1,2.533333333333333
5937,378416128,1,0,45.0,0,0,0,40대,327997.0,서울 강남구,기타,0,8,1,3.5125
5938,378709376,0,0,49.0,0,0,0,40대,12922.0,기타,기타,0,1,1,1.0
