회원번호,조합원상태,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,방문횟수,연령대_4560대,구매매장,간식,건강,과실,기타,반찬,생활용품,서류,수산,양념/가루,음료,잡곡,주곡,주류,채소,축산물,주말,평일,1회당평균구매물품수,거리
1483517504,1,0,35.0,0,0,0,30대,8806.0,수지구,성복동,0,1,0,매장D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7
148424320,1,0,66.0,0,0,0,60대,3044659.0,수지구,성복동,1,49,1,매장D,0.07894736842105263,0.006578947368421052,0.07236842105263158,0.0,0.13157894736842105,0.03289473684210526,0.0,0.1118421052631579,0.08552631578947369,0.0,0.006578947368421052,0.02631578947368421,0.006578947368421052,0.18421052631578946,0.2565789473684211,0.4081632653061225,0.5918367346938775,3.1020408163265305,7
1485182336,0,0,47.0,0,0,0,40대,0.0,서울 송파구,기타,0,1,1,매장D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32
1486717248,1,0,49.0,0,0,0,40대,126159.0,수지구,신봉동,0,4,1,매장D,0.1234567901234568,0.01234567901234568,0.0,0.0,0.1234567901234568,0.0,0.0,0.1234567901234568,0.0,0.1234567901234568,0.1234567901234568,0.0,0.0,0.2469135802469136,0.1234567901234568,0.25,0.75,2.025,2
1486746944,1,0,38.0,0,0,0,30대,189335.0,수지구,신봉동,0,6,0,매장D,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.2307692307692308,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.2307692307692308,0.5,0.5,2.1666666666666665,2
1488066560,1,0,46.0,0,0,0,40대,147698.0,수지구,신봉동,0,14,1,매장D,0.4482758620689655,0.0,0.0,0.0,0.06896551724137931,0.0,0.03448275862068965,0.06896551724137931,0.03448275862068965,0.03448275862068965,0.0,0.0,0.0,0.1724137931034483,0.13793103448275862,0.2857142857142857,0.7142857142857142,2.0714285714285716,2
1489670144,1,0,61.0,1,0,0,60대,577866.0,수지구,신봉동,1,24,1,매장D,0.14035087719298245,0.0,0.017543859649122806,0.0,0.12280701754385966,0.0,0.0,0.017543859649122806,0.03508771929824561,0.12280701754385966,0.05263157894736842,0.017543859649122806,0.0,0.3333333333333333,0.14035087719298245,0.16666666666666666,0.8333333333333333,2.375,2
1492541376,1,0,33.0,0,0,0,30대,92370.0,수지구,동천동,0,4,0,매장D,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.06666666666666668,0.75,0.25,3.75,11
149426560,1,0,92.0,0,0,1,70대이상,4213420.0,수지구,신봉동,1,82,0,매장D,0.1677762982689747,0.0039946737683089215,0.06657789613848203,0.0,0.1970705725699068,0.0,0.007989347536617843,0.09054593874833557,0.03994673768308921,0.02130492676431425,0.02130492676431425,0.005326231691078561,0.0,0.18641810918774968,0.19174434087882825,0.20731707317073167,0.7926829268292683,4.579268292682927,2
1494573696,1,0,42.0,0,0,0,40대,54369.0,수지구,풍덕천동,0,5,1,매장D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.6000000000000001,1.0,7
1494803840,1,0,35.0,0,0,0,30대,37522.0,수지구,신봉동,0,3,0,매장D,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,2
